"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DENND5A1",6.21592437812731e-24,0.964796718287131,0.81,0.375,2.11428451797622e-19,"CM8","DENND5A"
"OSTN",6.27082541898565e-24,2.31495107565637,0.092,0.009,2.13295855801378e-19,"CM8","OSTN"
"AL591519.11",6.32291591634026e-24,1.63557701733744,0.458,0.151,2.15067661978398e-19,"CM8","AL591519.1"
"TRAM21",6.5487255937782e-24,1.04950452862764,0.418,0.124,2.22748352346772e-19,"CM8","TRAM2"
"CAMTA11",7.90765820150174e-24,0.826707473016531,0.882,0.408,2.6897108606588e-19,"CM8","CAMTA1"
"WWP21",8.12813002169402e-24,1.02713028935302,0.549,0.194,2.764702145579e-19,"CM8","WWP2"
"ADAM191",8.67538302171211e-24,1.07368808239176,0.614,0.228,2.95084478100516e-19,"CM8","ADAM19"
"AL078604.41",9.2872706001502e-24,0.992890465897608,0.654,0.25,3.15897222193509e-19,"CM8","AL078604.4"
"DNAJC51",9.30369584149618e-24,0.991414085143654,0.503,0.167,3.16455910352651e-19,"CM8","DNAJC5"
"S1PR32",9.51911256226031e-24,1.85536192659544,0.242,0.053,3.23783094692722e-19,"CM8","S1PR3"
"ELMSAN12",1.04810024745256e-23,0.796608150242526,0.51,0.166,3.56500818168514e-19,"CM8","ELMSAN1"
"ASAP31",1.1602925126914e-23,0.945416398270796,0.627,0.233,3.94661895266854e-19,"CM8","ASAP3"
"AL445123.21",1.20868576293967e-23,1.81406815876246,0.144,0.02,4.11122375406299e-19,"CM8","AL445123.2"
"UACA",1.22431528497569e-23,0.904969579455342,0.81,0.373,4.16438601031631e-19,"CM8","UACA"
"ARNTL3",1.24956120904956e-23,1.00466070699964,0.412,0.121,4.25025749646116e-19,"CM8","ARNTL"
"ZNRF31",1.35997855488378e-23,0.895358229557774,0.686,0.267,4.62583105658169e-19,"CM8","ZNRF3"
"BBS92",1.57655604755558e-23,1.24090397481466,0.85,0.445,5.36249774015556e-19,"CM8","BBS9"
"AP3S21",1.78779977466626e-23,0.714868238480416,0.745,0.289,6.08102215354981e-19,"CM8","AP3S2"
"THSD4",2.08008975905638e-23,0.634054642458877,0.993,0.935,7.07521730645435e-19,"CM8","THSD4"
"AC139887.22",2.1156517715914e-23,0.802106647592907,0.614,0.222,7.196177935891e-19,"CM8","AC139887.2"
"PDE8B",2.24877030156415e-23,1.94311838704466,0.209,0.041,7.64896730374032e-19,"CM8","PDE8B"
"AL096803.21",2.25158698902381e-23,1.37598848162227,0.346,0.095,7.65854798446559e-19,"CM8","AL096803.2"
"ADAMTSL4-AS11",2.46968232005601e-23,1.21445010328873,0.412,0.125,8.4003774434385e-19,"CM8","ADAMTSL4-AS1"
"ZFHX4",2.69126219530802e-23,1.29007546236057,0.255,0.056,9.15405923112069e-19,"CM8","ZFHX4"
"BMP51",2.77065969796624e-23,2.2984498669214,0.281,0.07,9.42412189666238e-19,"CM8","BMP5"
"ABAT",2.82800403133484e-23,0.786446492396581,0.444,0.137,9.61917291218234e-19,"CM8","ABAT"
"CYP7B11",2.97879783660071e-23,1.95773109208565,0.203,0.039,1.01320829614136e-18,"CM8","CYP7B1"
"VOPP11",3.00495283108284e-23,0.936187800092048,0.477,0.153,1.02210465596452e-18,"CM8","VOPP1"
"ZCCHC22",3.17188208831888e-23,0.936517300726973,0.516,0.172,1.07888397352078e-18,"CM8","ZCCHC2"
"TMEM9B-AS12",3.24661710788791e-23,1.03759359271664,0.477,0.158,1.10430434307699e-18,"CM8","TMEM9B-AS1"
"DOK52",3.61796106420658e-23,1.34911912769047,0.366,0.106,1.23061327637923e-18,"CM8","DOK5"
"CIB21",3.68920280160657e-23,3.11505190324936,0.098,0.01,1.25484544093846e-18,"CM8","CIB2"
"AXIN21",3.85968561323101e-23,1.18486109503054,0.333,0.089,1.3128334644844e-18,"CM8","AXIN2"
"A4GALT1",3.91679997578148e-23,0.778173108149423,0.627,0.23,1.33226034376231e-18,"CM8","A4GALT"
"AC137770.11",3.96560288817863e-23,1.68038630678901,0.261,0.06,1.34886016638508e-18,"CM8","AC137770.1"
"SH2B31",4.09568209304175e-23,0.781198091320096,0.562,0.195,1.39310530712722e-18,"CM8","SH2B3"
"CRTC12",4.37224771434926e-23,0.951015330352945,0.418,0.125,1.48717633755876e-18,"CM8","CRTC1"
"GNB51",4.37932572386721e-23,2.73378875711721,0.15,0.023,1.48958385171619e-18,"CM8","GNB5"
"SPRED21",4.63018646691929e-23,1.15826379902236,0.464,0.152,1.57491162485793e-18,"CM8","SPRED2"
"EXT1",4.64746276924841e-23,1.09159886964089,0.85,0.461,1.58078798633215e-18,"CM8","EXT1"
"GATA41",6.20624607983466e-23,0.772972082742428,0.974,0.585,2.11099254159496e-18,"CM8","GATA4"
"PRKCE2",6.2847778782179e-23,0.758149835090097,0.987,0.634,2.13770434749704e-18,"CM8","PRKCE"
"ZBTB46",6.38233609646394e-23,1.20036489671773,0.516,0.185,2.17088779985124e-18,"CM8","ZBTB46"
"ZNF804A2",7.13523302591894e-23,2.21881628403883,0.196,0.037,2.42697816143607e-18,"CM8","ZNF804A"
"CCDC144A1",8.5504819103888e-23,0.74799464037364,0.745,0.298,2.90836091699965e-18,"CM8","CCDC144A"
"PACSIN21",9.6820337169435e-23,0.817964697658238,0.745,0.303,3.29324694848116e-18,"CM8","PACSIN2"
"PTK71",1.30024941612933e-22,2.22047337921853,0.137,0.02,4.42266836402231e-18,"CM8","PTK7"
"SMCO41",1.35660912377222e-22,0.971540346534932,0.399,0.118,4.61437027359883e-18,"CM8","SMCO4"
"IQCJ-SCHIP11",1.39819044603567e-22,1.01669132876983,0.869,0.492,4.75580498314573e-18,"CM8","IQCJ-SCHIP1"
"UNC5B1",1.42470414338577e-22,1.42433174335495,0.288,0.071,4.84598867331234e-18,"CM8","UNC5B"
"RTN4RL12",1.42807748748347e-22,2.0439500206998,0.261,0.063,4.85746276592629e-18,"CM8","RTN4RL1"
"EIF4G31",1.55425490597857e-22,0.850116971722771,0.922,0.474,5.28664263719551e-18,"CM8","EIF4G3"
"FAM222B1",1.64390188877785e-22,0.981803295647846,0.647,0.254,5.59156788448899e-18,"CM8","FAM222B"
"LINC02630",1.64959254775061e-22,3.14957593218507,0.052,0.003,5.61092409191893e-18,"CM8","LINC02630"
"SPTLC32",2.08369926321581e-22,1.58565028490739,0.229,0.049,7.08749467390227e-18,"CM8","SPTLC3"
"Z99289.31",2.10880297029835e-22,2.33606928995748,0.131,0.018,7.17288242317282e-18,"CM8","Z99289.3"
"AF165147.11",2.19059970562161e-22,1.4435718362724,0.667,0.298,7.45110583870134e-18,"CM8","AF165147.1"
"ZHX22",2.24606260974598e-22,0.871527803462135,0.961,0.624,7.63975736078997e-18,"CM8","ZHX2"
"KDM2A1",2.36291158803193e-22,0.871170027732473,0.889,0.455,8.03720747553181e-18,"CM8","KDM2A"
"TANGO61",2.43210977403048e-22,1.09977022045619,0.51,0.178,8.27257818538729e-18,"CM8","TANGO6"
"MTRNR2L122",2.50903719633687e-22,2.37820141844585,0.235,0.053,8.53423911962025e-18,"CM8","MTRNR2L12"
"ATP2B41",3.05610761299737e-22,0.904403804320487,0.928,0.512,1.03950444348492e-17,"CM8","ATP2B4"
"PSPC11",3.3260704257627e-22,0.611361378872028,0.856,0.356,1.13132959461892e-17,"CM8","PSPC1"
"AKAP11",3.43591386319608e-22,1.02387250229818,0.399,0.12,1.16869174142751e-17,"CM8","AKAP11"
"NIN1",3.53964587215586e-22,0.783686058166897,0.83,0.371,1.20397514695509e-17,"CM8","NIN"
"WDFY31",3.57741766831639e-22,0.835714933944634,0.948,0.517,1.21682284570114e-17,"CM8","WDFY3"
"TET12",3.59320714001035e-22,1.1044050132476,0.51,0.179,1.22219347660312e-17,"CM8","TET1"
"AC009120.21",3.7423310063431e-22,0.833630395079943,0.745,0.315,1.27291646849754e-17,"CM8","AC009120.2"
"TLCD4",4.11780538533971e-22,0.835015633291384,0.745,0.317,1.40063032376945e-17,"CM8","TLCD4"
"POLB",4.27763601729305e-22,0.837042108071025,0.431,0.133,1.45499511492206e-17,"CM8","POLB"
"NCOR21",4.32701177948972e-22,0.723234628697616,0.765,0.321,1.47178978667563e-17,"CM8","NCOR2"
"ADAMTS9-AS21",4.51720520428907e-22,1.45785908195853,0.601,0.252,1.53648217818688e-17,"CM8","ADAMTS9-AS2"
"TCP11L21",4.5305518554519e-22,0.812542252414316,0.673,0.267,1.54102190811341e-17,"CM8","TCP11L2"
"TRIM22",4.65448839557671e-22,0.821827796864909,0.83,0.389,1.58317768287146e-17,"CM8","TRIM2"
"SPTY2D1OS2",4.75615788464165e-22,1.05550076684748,0.418,0.132,1.61775954288201e-17,"CM8","SPTY2D1OS"
"MGRN11",4.83265428112105e-22,0.720069445296875,0.595,0.217,1.64377902718052e-17,"CM8","MGRN1"
"RUNX1T12",4.91742172190989e-22,0.960732673700788,0.935,0.6,1.67261182449043e-17,"CM8","RUNX1T1"
"PI4KB",5.381293357195e-22,0.872811987574725,0.425,0.132,1.83039312251631e-17,"CM8","PI4KB"
"PAWR2",5.6573200930076e-22,1.19479307399269,0.32,0.085,1.9242808564356e-17,"CM8","PAWR"
"NID21",6.233132366617e-22,0.932267967032181,0.719,0.309,2.1201376431811e-17,"CM8","NID2"
"KIAA03551",6.55534532276917e-22,0.827838925894757,0.647,0.249,2.22973515808671e-17,"CM8","KIAA0355"
"PITPNA1",7.07062062097508e-22,1.24965270229454,0.425,0.137,2.40500089801846e-17,"CM8","PITPNA"
"DCP1A1",7.68482434956439e-22,0.748639739382587,0.824,0.354,2.61391615426083e-17,"CM8","DCP1A"
"H6PD1",7.8998876238417e-22,0.701197330064297,0.66,0.253,2.68706777637352e-17,"CM8","H6PD"
"AC008269.1",8.04373695542761e-22,1.18128073792683,0.32,0.085,2.73599668801915e-17,"CM8","AC008269.1"
"DEPDC51",8.79668256615059e-22,1.07905669222494,0.418,0.133,2.99210360805046e-17,"CM8","DEPDC5"
"AL136171.22",9.00356634945237e-22,0.750585833843993,0.987,0.586,3.06247305810273e-17,"CM8","AL136171.2"
"ITPKB",9.35557037139679e-22,2.6969039288901,0.092,0.009,3.1822037061269e-17,"CM8","ITPKB"
"CORIN2",9.9131186445164e-22,1.03708674718953,0.843,0.428,3.37184817574581e-17,"CM8","CORIN"
"KPNA61",1.06169366408392e-21,0.740511249188552,0.712,0.28,3.61124482901505e-17,"CM8","KPNA6"
"ZC4H21",1.16840637889835e-21,1.19227061566409,0.392,0.12,3.97421745718483e-17,"CM8","ZC4H2"
"KLHL421",1.20201184122206e-21,0.910719507902398,0.386,0.115,4.08852307673273e-17,"CM8","KLHL42"
"KIF26B-AS12",1.22187154964817e-21,1.38568195762563,0.346,0.102,4.15607388897329e-17,"CM8","KIF26B-AS1"
"MALRD12",1.32638120206883e-21,2.03295385327598,0.229,0.051,4.51155302071692e-17,"CM8","MALRD1"
"RPGR1",1.33438400004475e-21,1.25019937694859,0.314,0.084,4.53877373775222e-17,"CM8","RPGR"
"TENM3-AS1",1.36853479773611e-21,0.461552517691165,0.268,0.064,4.6549342610196e-17,"CM8","TENM3-AS1"
"PI4KA1",1.40673000726911e-21,0.821293356574394,0.68,0.275,4.78485144672515e-17,"CM8","PI4KA"
"MYO9B1",1.4927942089194e-21,0.894456129707183,0.608,0.234,5.07759022221845e-17,"CM8","MYO9B"
"ZNF2821",1.50585731051482e-21,1.06742771240385,0.275,0.067,5.12202305598511e-17,"CM8","ZNF282"
"AC016831.51",1.51266986683134e-21,1.36835422284945,0.288,0.073,5.14519528504012e-17,"CM8","AC016831.5"
"NFIA2",1.57932858003099e-21,0.683669660624234,1,0.863,5.3719282321174e-17,"CM8","NFIA"
"CARD182",1.59763315895773e-21,2.16439444658107,0.209,0.044,5.43418942687882e-17,"CM8","CARD18"
"ZNF318",1.66726684297387e-21,0.861679394877191,0.497,0.169,5.6710414396913e-17,"CM8","ZNF318"
"KLHL132",1.70893762234304e-21,1.11645712857207,0.497,0.178,5.81278042863761e-17,"CM8","KLHL13"
"APIP2",1.81121533669838e-21,0.827926804964902,0.595,0.218,6.16066784624587e-17,"CM8","APIP"
"ABL21",1.97219309419659e-21,0.810213791210719,0.686,0.277,6.70821759060027e-17,"CM8","ABL2"
"LMF11",2.14908517762131e-21,0.841369237549469,0.431,0.136,7.30989832316113e-17,"CM8","LMF1"
"GRAMD1A1",2.44650082003848e-21,0.951884249987099,0.288,0.073,8.32152788927889e-17,"CM8","GRAMD1A"
"AC009061.21",2.55212610778197e-21,1.13540241424572,0.359,0.104,8.68080174300959e-17,"CM8","AC009061.2"
"PITPNM22",2.88222088244069e-21,0.942757075413021,0.686,0.282,9.80358610953377e-17,"CM8","PITPNM2"
"RAP1B1",2.99771182730993e-21,0.722035949599696,0.752,0.311,1.0196417009412e-16,"CM8","RAP1B"
"DHRS7B2",3.15400905530153e-21,1.0735547598088,0.601,0.238,1.07280464007026e-16,"CM8","DHRS7B"
"SUSD61",3.29564996467871e-21,0.865755042743028,0.523,0.185,1.12098237898582e-16,"CM8","SUSD6"
"LINC013221",3.43795000094222e-21,2.42830517024339,0.144,0.023,1.16938431332049e-16,"CM8","LINC01322"
"UBA6-AS11",3.54012964309408e-21,1.18317877137964,0.51,0.186,1.20413969680202e-16,"CM8","UBA6-AS1"
"EFTUD21",3.75900256592496e-21,0.747172271052996,0.477,0.16,1.27858713277372e-16,"CM8","EFTUD2"
"AC019205.11",3.88466282384758e-21,1.18318956485356,0.209,0.043,1.32132921290352e-16,"CM8","AC019205.1"
"ADGRL12",3.88604984120356e-21,1.75060159756749,0.196,0.039,1.32180099298698e-16,"CM8","ADGRL1"
"REC114",3.98949973363041e-21,1.73152945570682,0.281,0.073,1.35698843939705e-16,"CM8","REC114"
"NCAM11",4.09302692500865e-21,0.672720531002394,1,0.854,1.39220217827244e-16,"CM8","NCAM1"
"TAB21",4.10045836178243e-21,0.655529702244758,0.765,0.305,1.39472990717668e-16,"CM8","TAB2"
"AC007126.11",4.15420142586564e-21,1.12421331488103,0.333,0.093,1.41301007299394e-16,"CM8","AC007126.1"
"VPS35L1",4.29165929446777e-21,0.880477032704373,0.595,0.23,1.45976499242027e-16,"CM8","VPS35L"
"GATAD2A1",4.63683699455441e-21,1.22208799969744,0.458,0.159,1.57717373532774e-16,"CM8","GATAD2A"
"CUX11",4.72940873425392e-21,0.636597862264732,0.98,0.757,1.60866108686913e-16,"CM8","CUX1"
"PPP2R5C2",5.0593984963948e-21,0.831709034563904,0.967,0.521,1.72090380456373e-16,"CM8","PPP2R5C"
"OSBPL6",5.42355785163732e-21,0.957274305432516,0.575,0.218,1.84476896765592e-16,"CM8","OSBPL6"
"PXYLP11",5.46648189391867e-21,0.989494790908141,0.693,0.308,1.8593691513975e-16,"CM8","PXYLP1"
"GNB11",5.96950907145941e-21,0.828611365803651,0.667,0.27,2.0304688155662e-16,"CM8","GNB1"
"MED13L1",6.05188014655556e-21,0.738205370892914,0.961,0.7,2.05848651304941e-16,"CM8","MED13L"
"LAMA3",6.4328378306888e-21,0.764121155080238,0.333,0.093,2.18806545973049e-16,"CM8","LAMA3"
"ZNF503",6.65706239663625e-21,2.36904910052485,0.098,0.011,2.26433320359185e-16,"CM8","ZNF503"
"CHST72",6.82339219221089e-21,1.25340165481588,0.392,0.124,2.32090862025861e-16,"CM8","CHST7"
"ALG141",6.9732010457518e-21,1.07094035069335,0.418,0.134,2.37186460370202e-16,"CM8","ALG14"
"NASP2",7.92203453700491e-21,0.64966406014311,0.601,0.223,2.69460082741685e-16,"CM8","NASP"
"SCYL21",9.12541889002368e-21,0.715485960556729,0.621,0.238,3.10391998125266e-16,"CM8","SCYL2"
"BICRAL1",9.15765301607098e-21,0.723085240638734,0.856,0.389,3.11488409688638e-16,"CM8","BICRAL"
"CARS21",9.57460366834443e-21,0.758493623019815,0.575,0.214,3.25670569175067e-16,"CM8","CARS2"
"CLINT11",9.64809823792844e-21,0.825549973730187,0.627,0.251,3.28170413464898e-16,"CM8","CLINT1"
"REPS21",1.04597110786038e-20,2.61887136819729,0.157,0.027,3.55776612627631e-16,"CM8","REPS2"
"PTPRD1",1.05828869185412e-20,1.31668165923051,0.549,0.222,3.59966315647259e-16,"CM8","PTPRD"
"PTPRU2",1.07514505203387e-20,1.77273672859715,0.216,0.047,3.65699837998801e-16,"CM8","PTPRU"
"WNK12",1.19607153480409e-20,0.765552303980878,0.98,0.666,4.06831771848264e-16,"CM8","WNK1"
"TADA2A2",1.20335947343634e-20,0.809698866197729,0.484,0.166,4.09310691294636e-16,"CM8","TADA2A"
"NFATC32",1.28030176245371e-20,0.831351495782784,0.791,0.358,4.35481841481003e-16,"CM8","NFATC3"
"ITPR21",1.46196682918804e-20,0.898242516474567,0.83,0.447,4.9727339728002e-16,"CM8","ITPR2"
"MAST21",1.55341852601124e-20,0.826846555609108,0.948,0.586,5.28379777437462e-16,"CM8","MAST2"
"CAMK2G1",1.61141143791015e-20,1.32286294806107,0.288,0.076,5.48105486490757e-16,"CM8","CAMK2G"
"NFAT51",1.61820523919142e-20,0.814439592769242,0.974,0.608,5.50416330058571e-16,"CM8","NFAT5"
"RAD9A1",1.64212091849619e-20,0.907056239919257,0.49,0.172,5.58551009217294e-16,"CM8","RAD9A"
"TRPS11",1.68424310434633e-20,1.11778685278915,0.536,0.203,5.7287844951236e-16,"CM8","TRPS1"
"KDM4B1",1.72652425807782e-20,0.71178245863449,0.797,0.35,5.8725996114259e-16,"CM8","KDM4B"
"LBR1",1.85591232029079e-20,1.58639062668666,0.203,0.042,6.3127001662371e-16,"CM8","LBR"
"ZFX2",2.12778638367914e-20,0.76336328568379,0.732,0.307,7.23745260544621e-16,"CM8","ZFX"
"MTOR1",2.13036355261754e-20,0.654317734765641,0.654,0.26,7.24621858787331e-16,"CM8","MTOR"
"ZC3H7B1",2.17169155245773e-20,0.98940899947535,0.425,0.141,7.38679164652973e-16,"CM8","ZC3H7B"
"KIAA20261",2.30426789742447e-20,0.839780121596794,0.83,0.406,7.8377368262996e-16,"CM8","KIAA2026"
"ECE11",2.39756300944031e-20,1.51320757641595,0.261,0.066,8.15507082031028e-16,"CM8","ECE1"
"ATXN7L12",2.41563354301166e-20,0.912821322109382,0.66,0.276,8.21653593319985e-16,"CM8","ATXN7L1"
"HS3ST1",2.44017776952243e-20,2.37802295112379,0.072,0.006,8.3000206652536e-16,"CM8","HS3ST1"
"TSPAN7",2.5097446176449e-20,2.33916003044189,0.092,0.01,8.53664534245738e-16,"CM8","TSPAN7"
"ABR2",2.58037247487828e-20,0.788850221024953,0.85,0.387,8.77687893605098e-16,"CM8","ABR"
"SERPINB61",2.64216463802829e-20,0.75900362783863,0.745,0.324,8.98705879978943e-16,"CM8","SERPINB6"
"NAB11",2.64680688847171e-20,1.1322168505954,0.288,0.076,9.00284895044769e-16,"CM8","NAB1"
"CPNE71",2.72440910615424e-20,3.19586581066114,0.105,0.013,9.26680513367302e-16,"CM8","CPNE7"
"LINC017191",2.75354800541687e-20,0.772710153402048,0.49,0.17,9.36591818562495e-16,"CM8","LINC01719"
"STRIP21",2.83869223784112e-20,0.588905283916302,0.608,0.224,9.65552777779277e-16,"CM8","STRIP2"
"ST7-OT42",2.98722022830801e-20,1.08627698517937,0.294,0.079,1.01607308845669e-15,"CM8","ST7-OT4"
"TRAPPC91",3.57425977329549e-20,0.725615073031967,0.954,0.536,1.21574871928873e-15,"CM8","TRAPPC9"
"DHTKD12",4.12069469601559e-20,0.951961178256719,0.373,0.116,1.40161309390274e-15,"CM8","DHTKD1"
"GPD1L1",4.24710619554959e-20,0.839172620979178,0.928,0.525,1.44461070135424e-15,"CM8","GPD1L"
"RFX3-AS11",4.48387205236042e-20,0.848180838194865,0.68,0.291,1.52514423988987e-15,"CM8","RFX3-AS1"
"WDFY11",4.53670151653845e-20,0.715391621961236,0.536,0.195,1.54311365383539e-15,"CM8","WDFY1"
"DHX571",4.76292952237113e-20,1.25582344634307,0.405,0.134,1.62006284773932e-15,"CM8","DHX57"
"TCF201",4.94261485894906e-20,1.05794757947363,0.405,0.132,1.68118101812293e-15,"CM8","TCF20"
"CD1091",4.96128582210683e-20,0.994971921340518,0.471,0.167,1.68753175953142e-15,"CM8","CD109"
"ANKS1A1",5.08362451814399e-20,0.750310981061739,0.922,0.552,1.7291440436015e-15,"CM8","ANKS1A"
"SMARCA11",5.46490777538564e-20,0.517309928657482,0.621,0.235,1.85883373071967e-15,"CM8","SMARCA1"
"CCDC1251",5.66883551359053e-20,0.811435005769329,0.418,0.135,1.92819771159268e-15,"CM8","CCDC125"
"NEB",5.72021740941591e-20,2.10440468909627,0.294,0.082,1.94567474963873e-15,"CM8","NEB"
"PDIA51",5.83813669947771e-20,1.51930073097181,0.268,0.07,1.98578381696035e-15,"CM8","PDIA5"
"TRIOBP1",5.98567455784005e-20,0.742543471094439,0.562,0.211,2.03596734410371e-15,"CM8","TRIOBP"
"EYA11",6.09795848780715e-20,0.795305901289145,0.797,0.367,2.07415960004273e-15,"CM8","EYA1"
"NRSN2-AS12",6.9085822225727e-20,0.889677193861897,0.601,0.245,2.34988515718588e-15,"CM8","NRSN2-AS1"
"PTP4A21",7.12471563153007e-20,0.793488419158022,0.542,0.201,2.42340077490864e-15,"CM8","PTP4A2"
"FAM78B1",7.2552095363737e-20,1.22262323376046,0.359,0.111,2.46778697170215e-15,"CM8","FAM78B"
"GYS11",7.69852060702019e-20,0.729887479714867,0.693,0.284,2.61857479927185e-15,"CM8","GYS1"
"STAG11",7.73515904011809e-20,0.785912355373983,0.967,0.646,2.63103699590577e-15,"CM8","STAG1"
"LINC02646",8.1021031710577e-20,1.84460684603653,0.196,0.041,2.75584937260357e-15,"CM8","LINC02646"
"FAF22",8.19567458933517e-20,0.695020134808113,0.654,0.26,2.78767675481646e-15,"CM8","FAF2"
"CNOT102",8.34507499549699e-20,0.684833676982423,0.556,0.207,2.83849380896834e-15,"CM8","CNOT10"
"RASGEF1B2",8.36883593616353e-20,1.20588419849381,0.19,0.039,2.84657585532666e-15,"CM8","RASGEF1B"
"AL158055.1",8.96309557827372e-20,3.54039499095982,0.052,0.003,3.04870732999402e-15,"CM8","AL158055.1"
"CPT1A2",8.97659034412288e-20,0.773957877596193,0.791,0.355,3.05329743964996e-15,"CM8","CPT1A"
"GFOD11",9.08714571000974e-20,0.88431401205429,0.745,0.363,3.09090174180271e-15,"CM8","GFOD1"
"SCUBE32",9.51455181166689e-20,0.785789927235267,0.431,0.144,3.23627965322038e-15,"CM8","SCUBE3"
"FNTB1",9.65636294635331e-20,0.500378476819178,0.627,0.239,3.28451529257261e-15,"CM8","FNTB"
"ADGRA31",9.78487504366503e-20,0.792036427959873,0.915,0.501,3.32822739735222e-15,"CM8","ADGRA3"
"MAGI21",9.91642500606342e-20,0.977786583283422,0.935,0.738,3.37297280156241e-15,"CM8","MAGI2"
"ZBTB41",1.03874040985597e-19,0.884780657992358,0.444,0.153,3.53317163008411e-15,"CM8","ZBTB4"
"DBN1",1.05935546266291e-19,2.70394213136895,0.052,0.003,3.60329167070161e-15,"CM8","DBN1"
"STAU11",1.13471878303962e-19,0.841936422007047,0.693,0.299,3.85963246863096e-15,"CM8","STAU1"
"STX51",1.14517410188462e-19,0.874780720916115,0.49,0.174,3.89519519015035e-15,"CM8","STX5"
"IP6K11",1.32569931134782e-19,0.749179524232609,0.647,0.259,4.50923363761848e-15,"CM8","IP6K1"
"DYRK31",1.58579662795592e-19,0.888933200195889,0.614,0.251,5.39392865032927e-15,"CM8","DYRK3"
"RAPGEF5",2.01534914002198e-19,2.36357968079096,0.085,0.009,6.85500856487076e-15,"CM8","RAPGEF5"
"LINC011842",2.0343788057155e-19,0.866697486721135,0.797,0.396,6.91973606976069e-15,"CM8","LINC01184"
"STK351",2.04934356675296e-19,0.875598772602729,0.484,0.176,6.97063720795352e-15,"CM8","STK35"
"SLCO3A11",2.06119156176678e-19,0.723922178966229,0.967,0.677,7.01093697819351e-15,"CM8","SLCO3A1"
"CPLX3",2.13760210761146e-19,2.24449913273152,0.059,0.004,7.27083980882964e-15,"CM8","CPLX3"
"NSMAF1",2.17710249504962e-19,0.571153573771901,0.634,0.245,7.40519642666178e-15,"CM8","NSMAF"
"CHST121",2.25626518815038e-19,1.09493677876589,0.333,0.1,7.67446041097471e-15,"CM8","CHST12"
"RBMS21",2.37390092118291e-19,0.787220752898962,0.451,0.155,8.07458659331155e-15,"CM8","RBMS2"
"RNF1852",2.40505495032212e-19,0.911918889318405,0.392,0.127,8.18055390802566e-15,"CM8","RNF185"
"INPP5J",2.40545511532433e-19,0.742849915359194,0.248,0.061,8.18191502926417e-15,"CM8","INPP5J"
"STARD131",2.41503582696078e-19,0.800145982949877,0.98,0.777,8.21450286182441e-15,"CM8","STARD13"
"AC138123.11",2.44288051042257e-19,1.07582385764813,0.706,0.359,8.30921376815131e-15,"CM8","AC138123.1"
"EIF2AK21",2.48106838362737e-19,0.783643805277913,0.477,0.168,8.43910600007013e-15,"CM8","EIF2AK2"
"LURAP11",2.67108242905214e-19,0.923489873498225,0.425,0.143,9.08541977417794e-15,"CM8","LURAP1"
"TSHZ11",2.79649123469772e-19,0.992474094024144,0.451,0.16,9.51198528570082e-15,"CM8","TSHZ1"
"LMCD12",3.19775261068211e-19,1.04832027779514,0.346,0.107,1.08768357299741e-14,"CM8","LMCD1"
"KIF1A",3.22875688107743e-19,2.17211106617162,0.072,0.007,1.09822936552968e-14,"CM8","KIF1A"
"SPIN11",3.29030638395229e-19,0.740492996274516,0.863,0.415,1.11916481343753e-14,"CM8","SPIN1"
"PANK21",3.36816503753897e-19,0.560474042848076,0.471,0.162,1.14564765586851e-14,"CM8","PANK2"
"EPAS1",3.38186917320708e-19,1.05796285068374,0.392,0.128,1.15030898057466e-14,"CM8","EPAS1"
"GRB10",3.46662855458807e-19,0.881038479695093,0.536,0.205,1.17913903655759e-14,"CM8","GRB10"
"UEVLD1",3.47476195828472e-19,0.953113417196356,0.418,0.141,1.18190553249096e-14,"CM8","UEVLD"
"STK381",3.50555964739955e-19,0.75381720093549,0.608,0.246,1.19238105846648e-14,"CM8","STK38"
"AGAP12",3.53422802418623e-19,0.785804097685369,0.908,0.486,1.2021323201467e-14,"CM8","AGAP1"
"ARHGEF22",3.94279144312317e-19,0.931829748135704,0.359,0.112,1.34110108146391e-14,"CM8","ARHGEF2"
"PPP2R2D2",3.96503624014739e-19,0.645452264055944,0.732,0.309,1.34866742672373e-14,"CM8","PPP2R2D"
"UBL31",4.03165692018877e-19,0.924846608680557,0.497,0.183,1.37132778483301e-14,"CM8","UBL3"
"CHFR1",4.3332320871415e-19,0.599176832880187,0.523,0.189,1.47390556212031e-14,"CM8","CHFR"
"HDX1",4.75766420560149e-19,1.53251492077395,0.131,0.021,1.61827190289329e-14,"CM8","HDX"
"FOXP21",4.77839615284831e-19,1.09379797296927,0.562,0.24,1.62532366742983e-14,"CM8","FOXP2"
"SFMBT21",4.93112076751308e-19,0.91336254024281,0.876,0.497,1.6772714178619e-14,"CM8","SFMBT2"
"CLEC2D2",5.08007438648317e-19,1.01409039809131,0.556,0.221,1.72793650181839e-14,"CM8","CLEC2D"
"MOK1",5.20793065796459e-19,0.830772306166372,0.601,0.237,1.77142553400007e-14,"CM8","MOK"
"OTUD7A",5.33173446692418e-19,1.22287258717981,0.346,0.108,1.81353616157959e-14,"CM8","OTUD7A"
"SLC36A41",5.62091674006316e-19,0.823387480334028,0.497,0.183,1.91189861996508e-14,"CM8","SLC36A4"
"HOOK11",5.76697207957812e-19,0.773161682817562,0.222,0.051,1.9615778831477e-14,"CM8","HOOK1"
"IGFBP21",5.93120479227666e-19,1.23006091274549,0.216,0.05,2.01743999804498e-14,"CM8","IGFBP2"
