"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MOSPD2",9.47784650925596e-39,1.1054161803341,0.136,0.053,3.22379471165832e-34,"Peds_Ctrl","MOSPD2"
"PLLP",1.09826491749056e-38,1.38950277379114,0.088,0.026,3.73563829035239e-34,"Peds_Ctrl","PLLP"
"SRRM1",1.11947442799331e-38,0.747866856395107,0.337,0.201,3.80778031937644e-34,"Peds_Ctrl","SRRM1"
"TAZ",1.19519858559054e-38,1.25292401435261,0.167,0.074,4.06534846902767e-34,"Peds_Ctrl","TAZ"
"IFT122",1.21431569637376e-38,1.05034817238753,0.151,0.063,4.13037340964571e-34,"Peds_Ctrl","IFT122"
"AP001037.1",1.29024385996657e-38,2.01673811881453,0.064,0.015,4.3886354652903e-34,"Peds_Ctrl","AP001037.1"
"PFDN5",1.3990622378859e-38,1.03663935409795,0.213,0.106,4.75877029594509e-34,"Peds_Ctrl","PFDN5"
"PPIP5K2",2.09639441633029e-38,0.741663946934108,0.315,0.183,7.13067596770584e-34,"Peds_Ctrl","PPIP5K2"
"OAZ1",2.10719357706671e-38,1.08733341529785,0.209,0.104,7.16740823303471e-34,"Peds_Ctrl","OAZ1"
"DUS3L",2.32094889792471e-38,1.96591985079268,0.058,0.012,7.89447558140111e-34,"Peds_Ctrl","DUS3L"
"PHKA2",2.44488047116743e-38,1.31530682147598,0.12,0.044,8.31601643462891e-34,"Peds_Ctrl","PHKA2"
"FHL2",2.50110965542161e-38,1.11131641108747,0.246,0.131,8.50727438195106e-34,"Peds_Ctrl","FHL2"
"INSIG2",2.50700281122558e-38,1.67987147058242,0.076,0.021,8.5273193621027e-34,"Peds_Ctrl","INSIG2"
"KAT2A",2.58018195951359e-38,1.92229094010483,0.081,0.023,8.77623091708952e-34,"Peds_Ctrl","KAT2A"
"ANKRD33B",2.85525778763188e-38,2.02997210483013,0.063,0.014,9.71187383885107e-34,"Peds_Ctrl","ANKRD33B"
"AC064875.1",3.144121199495e-38,2.44658505630354,0.05,0.009,1.06944138479623e-33,"Peds_Ctrl","AC064875.1"
"EEF2",3.150482947567e-38,1.06150736394555,0.217,0.109,1.07160526978544e-33,"Peds_Ctrl","EEF2"
"PDGFD",3.93536396749114e-38,1.20734232107847,0.223,0.115,1.33857469990244e-33,"Peds_Ctrl","PDGFD"
"COQ8A",6.0989787540538e-38,1.30871912185823,0.103,0.035,2.07450663340386e-33,"Peds_Ctrl","COQ8A"
"ARHGEF10",7.77397561137665e-38,0.81864126995579,0.299,0.17,2.64424006445365e-33,"Peds_Ctrl","ARHGEF10"
"ECE1",7.81652409877858e-38,0.724367939516164,0.377,0.24,2.65871250695855e-33,"Peds_Ctrl","ECE1"
"FLRT2",8.02909825824993e-38,0.613249139057306,0.189,0.088,2.73101748156113e-33,"Peds_Ctrl","FLRT2"
"IRAK2",9.07395842100405e-38,1.70711869915485,0.07,0.018,3.08641621732032e-33,"Peds_Ctrl","IRAK2"
"PFN1",9.22110985246129e-38,1.25980266215992,0.188,0.091,3.13646830521618e-33,"Peds_Ctrl","PFN1"
"PHLDB1",9.66961627906012e-38,0.757580662111851,0.226,0.114,3.28902328115951e-33,"Peds_Ctrl","PHLDB1"
"MYSM1",9.99928169399393e-38,0.73252493102397,0.279,0.153,3.4011556753951e-33,"Peds_Ctrl","MYSM1"
"MICAL3",1.03306457146801e-37,0.705521517358815,0.336,0.2,3.51386583339128e-33,"Peds_Ctrl","MICAL3"
"NUDT4",1.04416818352435e-37,0.878099338137278,0.186,0.087,3.55163365943973e-33,"Peds_Ctrl","NUDT4"
"HPS1",1.1853914748282e-37,1.61166835337632,0.087,0.026,4.03199056248065e-33,"Peds_Ctrl","HPS1"
"SMAD5",1.22721990596274e-37,0.863638050304581,0.298,0.172,4.17426578814165e-33,"Peds_Ctrl","SMAD5"
"SLC1A1",1.25043106762489e-37,1.00913223052618,0.236,0.125,4.2532162334193e-33,"Peds_Ctrl","SLC1A1"
"LAMB2",1.4738224799861e-37,1.03298834149333,0.18,0.083,5.01305978342473e-33,"Peds_Ctrl","LAMB2"
"AK1",1.58210402912519e-37,1.64240948494154,0.116,0.043,5.38136864466642e-33,"Peds_Ctrl","AK1"
"ZNF589",1.66699013974367e-37,1.27408980490571,0.111,0.039,5.67010026132413e-33,"Peds_Ctrl","ZNF589"
"BRD2",1.88200365194395e-37,0.941446268116071,0.172,0.077,6.40144722172216e-33,"Peds_Ctrl","BRD2"
"CDH19",2.74719797421374e-37,2.50684684946648,0.109,0.04,9.3443191894906e-33,"Peds_Ctrl","CDH19"
"TRIM47",2.91273845073519e-37,1.9023620024542,0.076,0.021,9.90738856633066e-33,"Peds_Ctrl","TRIM47"
"ATP10D",3.05147732458868e-37,0.844425428018716,0.344,0.213,1.03792949718559e-32,"Peds_Ctrl","ATP10D"
"MAP3K5",3.1749398759003e-37,1.03213887228553,0.129,0.05,1.07992404938873e-32,"Peds_Ctrl","MAP3K5"
"HSD17B7",3.35625025467264e-37,1.94945631429901,0.081,0.023,1.14159496162435e-32,"Peds_Ctrl","HSD17B7"
"SEMA4D",3.81405888999438e-37,1.43402393523476,0.083,0.024,1.29731399084269e-32,"Peds_Ctrl","SEMA4D"
"SH2B1",5.47173069172557e-37,1.27139115055002,0.126,0.048,1.86115447748354e-32,"Peds_Ctrl","SH2B1"
"CAST",6.28190929982291e-37,0.625630432804175,0.474,0.324,2.13672862924176e-32,"Peds_Ctrl","CAST"
"TRMT1",8.00007579646156e-37,1.91250048604562,0.065,0.016,2.72114578140844e-32,"Peds_Ctrl","TRMT1"
"NTN4",8.32822248861103e-37,1.36139626992205,0.127,0.05,2.83276159727616e-32,"Peds_Ctrl","NTN4"
"FRMD3",8.97345422909196e-37,1.05651040511686,0.307,0.186,3.05223072148334e-32,"Peds_Ctrl","FRMD3"
"CAV1",9.41213735240492e-37,0.874708935609687,0.464,0.326,3.20144439904701e-32,"Peds_Ctrl","CAV1"
"CREBZF",9.87115269663282e-37,0.885802527135362,0.274,0.156,3.35757387823269e-32,"Peds_Ctrl","CREBZF"
"STK38L",1.00677705076193e-36,0.839689885524378,0.285,0.162,3.42445146046163e-32,"Peds_Ctrl","STK38L"
"TSTA3",1.07675360224423e-36,2.33558636158477,0.068,0.017,3.66246970267353e-32,"Peds_Ctrl","TSTA3"
"MDH1",1.07772456292705e-36,1.11398665245978,0.21,0.108,3.66577232834006e-32,"Peds_Ctrl","MDH1"
"TRIM54",1.08979049668698e-36,1.60642607345166,0.076,0.021,3.70681339543109e-32,"Peds_Ctrl","TRIM54"
"MLPH",1.21102455790859e-36,1.93588346223466,0.058,0.013,4.11917893127027e-32,"Peds_Ctrl","MLPH"
"PAX8-AS1",1.22980290534031e-36,0.963540185303254,0.214,0.108,4.18305160222453e-32,"Peds_Ctrl","PAX8-AS1"
"PRPF3",1.50258935405401e-36,0.876948825332053,0.234,0.122,5.11090742887931e-32,"Peds_Ctrl","PRPF3"
"PKNOX2",1.71660809794123e-36,2.27969898323754,0.053,0.01,5.8388707843373e-32,"Peds_Ctrl","PKNOX2"
"PDK2",1.75575822812293e-36,2.09793176516699,0.054,0.011,5.97203603713733e-32,"Peds_Ctrl","PDK2"
"GAS5",1.78505739333882e-36,1.21263472289602,0.141,0.059,6.07169421770265e-32,"Peds_Ctrl","GAS5"
"DSTN",1.97125308076083e-36,0.584346505231163,0.339,0.202,6.70502022889989e-32,"Peds_Ctrl","DSTN"
"LTBR",2.01708979614332e-36,1.2108346029466,0.113,0.041,6.86092923260189e-32,"Peds_Ctrl","LTBR"
"EGLN3",2.28956667600417e-36,1.50185955787392,0.067,0.017,7.78773209176058e-32,"Peds_Ctrl","EGLN3"
"PRKCB",2.35460426805937e-36,2.15223722873425,0.056,0.012,8.00895095737715e-32,"Peds_Ctrl","PRKCB"
"AL450384.2",2.59957106707457e-36,1.71401432302219,0.08,0.023,8.84218102754743e-32,"Peds_Ctrl","AL450384.2"
"GSDMD",2.63849578710314e-36,1.53198158698816,0.123,0.048,8.97457957025262e-32,"Peds_Ctrl","GSDMD"
"SMARCC2",2.85107904996319e-36,1.18810969950907,0.134,0.054,9.6976602805448e-32,"Peds_Ctrl","SMARCC2"
"MFSD1",3.4527693946988e-36,1.27629440409837,0.129,0.051,1.17442498191285e-31,"Peds_Ctrl","MFSD1"
"RRN3",3.56244542258047e-36,1.191586887326,0.14,0.058,1.21173018603652e-31,"Peds_Ctrl","RRN3"
"IFITM1",3.77971119999234e-36,2.03175316581189,0.14,0.062,1.2856309675654e-31,"Peds_Ctrl","IFITM1"
"AGPS",4.30039957591285e-36,0.864661747361665,0.282,0.16,1.462737911751e-31,"Peds_Ctrl","AGPS"
"ACKR1",5.21799601475372e-36,2.61518769919872,0.06,0.014,1.77484916445833e-31,"Peds_Ctrl","ACKR1"
"BCLAF1",5.42318479838591e-36,0.743456230636809,0.325,0.193,1.84464207732298e-31,"Peds_Ctrl","BCLAF1"
"MB21D2",5.97785066601606e-36,1.13985614610742,0.12,0.045,2.0333061255387e-31,"Peds_Ctrl","MB21D2"
"GADD45B",6.11633426588684e-36,1.46023916138494,0.171,0.081,2.08040993719875e-31,"Peds_Ctrl","GADD45B"
"PDPR",6.15469158898338e-36,0.981218060213215,0.174,0.08,2.09345679707681e-31,"Peds_Ctrl","PDPR"
"DDX39B",6.3301646205082e-36,0.773608704529102,0.313,0.185,2.15314219401966e-31,"Peds_Ctrl","DDX39B"
"NR5A2",7.36016595460409e-36,1.43514982880194,0.191,0.096,2.50348684779904e-31,"Peds_Ctrl","NR5A2"
"SREK1",8.06595812000256e-36,0.630985991183405,0.359,0.22,2.74355499493767e-31,"Peds_Ctrl","SREK1"
"HPS3",8.56999585219444e-36,1.1836129686458,0.095,0.031,2.91499838916542e-31,"Peds_Ctrl","HPS3"
"CLK1",8.79688193011539e-36,0.660600605559783,0.306,0.177,2.99217141970945e-31,"Peds_Ctrl","CLK1"
"PTGDR",1.03109707119287e-35,1.97298491355261,0.096,0.033,3.50717357795543e-31,"Peds_Ctrl","PTGDR"
"ICE2",1.1316681773991e-35,0.719815845355387,0.23,0.119,3.8492561386053e-31,"Peds_Ctrl","ICE2"
"ECSCR",1.18093736215844e-35,0.986581085105856,0.243,0.132,4.01684034364571e-31,"Peds_Ctrl","ECSCR"
"METTL26",1.26349439486811e-35,1.82566959032081,0.074,0.021,4.2976498347044e-31,"Peds_Ctrl","METTL26"
"FXYD5",1.43452995865287e-35,1.22680711157763,0.151,0.066,4.87941020136186e-31,"Peds_Ctrl","FXYD5"
"ATG2B",1.95371119003892e-35,0.761626615565963,0.253,0.137,6.64535324179839e-31,"Peds_Ctrl","ATG2B"
"CRISPLD2",2.0781333643572e-35,2.17597647512701,0.056,0.012,7.06856282552457e-31,"Peds_Ctrl","CRISPLD2"
"RSRP1",2.55759256014905e-35,0.630227110265412,0.515,0.376,8.69939533409096e-31,"Peds_Ctrl","RSRP1"
"NOS3",3.00336875953592e-35,1.05939227836588,0.184,0.088,1.02156584986855e-30,"Peds_Ctrl","NOS3"
"LDB3",3.11680821300533e-35,1.34870210721207,0.136,0.057,1.06015114557163e-30,"Peds_Ctrl","LDB3"
"MAP3K14",3.11718620314319e-35,1.22633941316659,0.125,0.049,1.06027971513712e-30,"Peds_Ctrl","MAP3K14"
"WDR91",3.28008488879441e-35,1.64951690494688,0.09,0.029,1.11568807407453e-30,"Peds_Ctrl","WDR91"
"BOLA2",5.13761124868705e-35,2.111976167269,0.063,0.015,1.74750709012841e-30,"Peds_Ctrl","BOLA2"
"LINC01089",7.26052399370137e-35,1.45466784927173,0.14,0.06,2.46959463121758e-30,"Peds_Ctrl","LINC01089"
"RING1",7.97703241645237e-35,1.43563283474257,0.097,0.033,2.71330780613211e-30,"Peds_Ctrl","RING1"
"ANKRD49",8.39891542552218e-35,1.52691449586033,0.087,0.028,2.85680709283711e-30,"Peds_Ctrl","ANKRD49"
"EEF1D",9.34802830748815e-35,0.92857620528593,0.25,0.138,3.17963834850902e-30,"Peds_Ctrl","EEF1D"
"LDHB",9.35790974898107e-35,1.21433891978365,0.196,0.1,3.18299942201842e-30,"Peds_Ctrl","LDHB"
"TBRG1",1.36794420541975e-34,0.963239189104375,0.259,0.147,4.65292542031474e-30,"Peds_Ctrl","TBRG1"
"PNPLA7",1.78704425608927e-34,1.38063452991561,0.075,0.021,6.07845233266205e-30,"Peds_Ctrl","PNPLA7"
"NEIL1",1.87084547167132e-34,1.3409717331841,0.131,0.054,6.36349378734283e-30,"Peds_Ctrl","NEIL1"
"SFT2D2",2.14239014652041e-34,0.822462755634408,0.157,0.069,7.28712584437451e-30,"Peds_Ctrl","SFT2D2"
"TPR",2.61633910216854e-34,0.601188867768978,0.359,0.222,8.89921582211606e-30,"Peds_Ctrl","TPR"
"POLR2E",2.89608547716287e-34,1.61442127309862,0.078,0.023,9.85074514202179e-30,"Peds_Ctrl","POLR2E"
"EPOR",3.1846869689576e-34,1.98349058756894,0.055,0.012,1.08323942562124e-29,"Peds_Ctrl","EPOR"
"FTH1",3.21617981223368e-34,0.683048161511723,0.474,0.34,1.09395140133316e-29,"Peds_Ctrl","FTH1"
"PRELP",3.34745042770648e-34,1.94628283332819,0.062,0.015,1.13860178848008e-29,"Peds_Ctrl","PRELP"
"MT-ND5",3.66262079961492e-34,0.850204461487538,0.393,0.267,1.24580383878102e-29,"Peds_Ctrl","MT-ND5"
"LRRC37A3",3.7967052767638e-34,0.951058545462861,0.18,0.087,1.29141133283844e-29,"Peds_Ctrl","LRRC37A3"
"NAIP",3.86911999924722e-34,1.02330508891282,0.192,0.096,1.31604247654395e-29,"Peds_Ctrl","NAIP"
"CATSPERB",3.97583426348754e-34,1.73346140024361,0.08,0.024,1.35234026638265e-29,"Peds_Ctrl","CATSPERB"
"DTWD1",4.9137550884864e-34,0.953558612578895,0.197,0.099,1.67136465579776e-29,"Peds_Ctrl","DTWD1"
"L3HYPDH",5.20866058087052e-34,1.57821052174768,0.097,0.034,1.7716738099773e-29,"Peds_Ctrl","L3HYPDH"
"STN1",5.25465537038092e-34,1.21277166641305,0.118,0.046,1.78731847768137e-29,"Peds_Ctrl","STN1"
"PPDPF",6.33020893164677e-34,1.5543059683969,0.127,0.052,2.15315726601033e-29,"Peds_Ctrl","PPDPF"
"THSD7A",6.45264217990231e-34,0.603026619140859,0.37,0.23,2.19480171107197e-29,"Peds_Ctrl","THSD7A"
"TMEM87B",6.77491249948527e-34,0.814314299739409,0.262,0.147,2.30441873757492e-29,"Peds_Ctrl","TMEM87B"
"BCR",7.07476540054023e-34,0.64897802792914,0.283,0.163,2.40641070333975e-29,"Peds_Ctrl","BCR"
"QARS",7.39890063839968e-34,1.96792602838676,0.063,0.016,2.51666206314527e-29,"Peds_Ctrl","QARS"
"ARRDC1",7.8932924061049e-34,1.24645654730211,0.139,0.06,2.68482447901252e-29,"Peds_Ctrl","ARRDC1"
"EML3",8.6408906764563e-34,1.46646578445966,0.107,0.04,2.93911255468985e-29,"Peds_Ctrl","EML3"
"PIH1D1",9.8295095327476e-34,1.38848507902657,0.083,0.026,3.34340937246877e-29,"Peds_Ctrl","PIH1D1"
"CDKL5",1.13917541815326e-33,1.01149663072387,0.18,0.088,3.8747912673065e-29,"Peds_Ctrl","CDKL5"
"RUNX1T1",1.64436011032668e-33,0.729865905551383,0.53,0.402,5.59312647926517e-29,"Peds_Ctrl","RUNX1T1"
"SFXN1",1.74072068691009e-33,1.34738623318448,0.101,0.036,5.92088734445597e-29,"Peds_Ctrl","SFXN1"
"MED23",2.17897923643183e-33,0.683657524144398,0.235,0.126,7.41157997479923e-29,"Peds_Ctrl","MED23"
"NUCB1",2.23743497630708e-33,1.09905360751285,0.174,0.083,7.61041132841091e-29,"Peds_Ctrl","NUCB1"
"RPS6KA4",2.30210296516118e-33,2.23489472455574,0.05,0.01,7.83037302569924e-29,"Peds_Ctrl","RPS6KA4"
"METTL7A",2.42098697707773e-33,1.25795202929013,0.105,0.038,8.23474510383219e-29,"Peds_Ctrl","METTL7A"
"AL592183.1",2.82623129758129e-33,1.0977876951839,0.222,0.122,9.613143135593e-29,"Peds_Ctrl","AL592183.1"
"EBLN3P",2.88047738079786e-33,1.23838261746387,0.115,0.045,9.79765576304583e-29,"Peds_Ctrl","EBLN3P"
"ZNF800",3.04222945295989e-33,0.772762168121148,0.306,0.185,1.03478392612978e-28,"Peds_Ctrl","ZNF800"
"MZT2A",5.1686380146069e-33,2.15305924290066,0.066,0.018,1.75806053428839e-28,"Peds_Ctrl","MZT2A"
"PRCP",5.20552934027753e-33,0.813169937983481,0.236,0.128,1.770608749802e-28,"Peds_Ctrl","PRCP"
"NUTM2A-AS1",8.74480613458974e-33,0.589975425445362,0.492,0.353,2.97445835861936e-28,"Peds_Ctrl","NUTM2A-AS1"
"SERPINF1",9.1770195348374e-33,1.85134580083077,0.07,0.02,3.12147142457959e-28,"Peds_Ctrl","SERPINF1"
"CXCL12",9.24114427401576e-33,1.50279506817194,0.219,0.124,3.14328281336372e-28,"Peds_Ctrl","CXCL12"
"EMP3",9.27900071102184e-33,1.30009279027452,0.105,0.039,3.15615930184697e-28,"Peds_Ctrl","EMP3"
"MSI2",9.9582050342608e-33,0.63296103855356,0.416,0.279,3.38718386035347e-28,"Peds_Ctrl","MSI2"
"LSR",1.46248463490417e-32,1.42257383113301,0.076,0.023,4.97449523716306e-28,"Peds_Ctrl","LSR"
"MICAL1",1.61056238096492e-32,2.07685445352466,0.063,0.017,5.47816688261407e-28,"Peds_Ctrl","MICAL1"
"ZDHHC6",2.04714448765395e-32,1.08060067407014,0.152,0.069,6.96315726030615e-28,"Peds_Ctrl","ZDHHC6"
"ANKAR",2.17117651330109e-32,0.73209869737609,0.303,0.183,7.38503979234233e-28,"Peds_Ctrl","ANKAR"
"ARHGAP23",2.32176420211103e-32,1.08426485673416,0.15,0.068,7.89724875706046e-28,"Peds_Ctrl","ARHGAP23"
"PIM3",2.51778448304467e-32,1.36132634487019,0.111,0.043,8.56399214062814e-28,"Peds_Ctrl","PIM3"
"OSBPL3",2.68888980046502e-32,0.99550843461065,0.125,0.052,9.14598976730172e-28,"Peds_Ctrl","OSBPL3"
"C1RL-AS1",2.73043588014199e-32,1.86055175993207,0.052,0.011,9.28730460271496e-28,"Peds_Ctrl","C1RL-AS1"
"RAB11FIP1",2.93919404645183e-32,1.12416829582568,0.087,0.029,9.99737462960127e-28,"Peds_Ctrl","RAB11FIP1"
"TNFRSF14",2.97017572200466e-32,1.16425815546698,0.152,0.07,1.01027557008267e-27,"Peds_Ctrl","TNFRSF14"
"ZMIZ2",3.00236704917073e-32,1.13791819801672,0.126,0.052,1.02122512810493e-27,"Peds_Ctrl","ZMIZ2"
"COX5B",3.26728879388801e-32,1.01755213463815,0.312,0.2,1.11133561035307e-27,"Peds_Ctrl","COX5B"
"FNBP4",3.30707892689163e-32,0.615206138769066,0.414,0.278,1.12486982619292e-27,"Peds_Ctrl","FNBP4"
"SF3B2",3.36177413112576e-32,0.949799761484838,0.154,0.07,1.14347385296111e-27,"Peds_Ctrl","SF3B2"
"RBM17",3.80677071079171e-32,0.851334976343163,0.339,0.216,1.29483498956869e-27,"Peds_Ctrl","RBM17"
"GLYCTK",3.99990925246159e-32,2.24937219218408,0.05,0.011,1.36052913313228e-27,"Peds_Ctrl","GLYCTK"
"OAF",4.38435754958697e-32,1.21191397389918,0.059,0.015,1.49129537691651e-27,"Peds_Ctrl","OAF"
"SEC22B",5.30503573873781e-32,0.967978857018775,0.197,0.102,1.80445485617428e-27,"Peds_Ctrl","SEC22B"
"ZYX",5.77497554571602e-32,1.58889939702263,0.093,0.033,1.96430018211985e-27,"Peds_Ctrl","ZYX"
"NBPF1",5.8678610091919e-32,1.49858011627186,0.089,0.03,1.99589424366653e-27,"Peds_Ctrl","NBPF1"
"AOPEP",5.88058415625558e-32,0.563111896168166,0.551,0.418,2.00022189490877e-27,"Peds_Ctrl","AOPEP"
"RAD50",8.80705166132501e-32,0.820890329847595,0.189,0.095,2.99563055208309e-27,"Peds_Ctrl","RAD50"
"NAA10",8.99842521908129e-32,1.40582746814144,0.13,0.056,3.06072435401831e-27,"Peds_Ctrl","NAA10"
"NDUFS7",9.43493231812989e-32,1.41737051693096,0.134,0.059,3.2091978786887e-27,"Peds_Ctrl","NDUFS7"
"HMGN2",1.01783531336368e-31,1.25388811946625,0.131,0.057,3.46206503487523e-27,"Peds_Ctrl","HMGN2"
"ACCS",1.26661697478407e-31,1.53106057502364,0.085,0.028,4.30827097803055e-27,"Peds_Ctrl","ACCS"
"CPSF7",1.38181270636639e-31,0.78906452362487,0.195,0.099,4.70009773943465e-27,"Peds_Ctrl","CPSF7"
"LINC01006",1.43196685206829e-31,1.07714951098569,0.142,0.064,4.87069205062508e-27,"Peds_Ctrl","LINC01006"
"NNT",1.49433146665343e-31,0.871659318217753,0.209,0.111,5.08281905067497e-27,"Peds_Ctrl","NNT"
"MCRS1",1.58508943985794e-31,1.65599747729999,0.067,0.019,5.3915232207328e-27,"Peds_Ctrl","MCRS1"
"PARP6",1.67929613932519e-31,0.969261647179624,0.159,0.075,5.7119578883007e-27,"Peds_Ctrl","PARP6"
"CPNE1",1.79451800434404e-31,0.951751241150849,0.172,0.084,6.10387353997583e-27,"Peds_Ctrl","CPNE1"
"CPSF1",1.89854372341481e-31,1.72097165394935,0.062,0.016,6.45770662082312e-27,"Peds_Ctrl","CPSF1"
"HADHB",2.00442981851512e-31,0.823137092358369,0.286,0.172,6.81786758469733e-27,"Peds_Ctrl","HADHB"
"ALS2CL",2.00614990450345e-31,1.32830971509084,0.15,0.071,6.82371828517802e-27,"Peds_Ctrl","ALS2CL"
"CHPT1",2.06188472699568e-31,1.03852207931867,0.102,0.038,7.0132947104031e-27,"Peds_Ctrl","CHPT1"
"NDUFS8",2.17182861716588e-31,1.44579020449876,0.123,0.052,7.38725785842803e-27,"Peds_Ctrl","NDUFS8"
"CDK10",2.29144734141908e-31,1.06840960039529,0.132,0.057,7.79412898710286e-27,"Peds_Ctrl","CDK10"
"PRRC2A",2.30216575397341e-31,1.19819549689746,0.114,0.046,7.83058659556517e-27,"Peds_Ctrl","PRRC2A"
"ARHGAP10",2.32485194093229e-31,0.963462732170927,0.172,0.084,7.90775139188708e-27,"Peds_Ctrl","ARHGAP10"
"GRSF1",2.43306166960877e-31,1.09000306663524,0.13,0.056,8.27581596300727e-27,"Peds_Ctrl","GRSF1"
"EXOSC10",2.55690897816604e-31,0.98882349956129,0.16,0.076,8.69707019833395e-27,"Peds_Ctrl","EXOSC10"
"INO80E",2.57295690003553e-31,1.38595088047699,0.099,0.037,8.75165559978086e-27,"Peds_Ctrl","INO80E"
"SNRNP70",2.6517174589461e-31,0.684044774300366,0.29,0.173,9.01955176485926e-27,"Peds_Ctrl","SNRNP70"
"HGS",2.81757360831476e-31,1.25873326897029,0.114,0.046,9.58369487132182e-27,"Peds_Ctrl","HGS"
"ANKZF1",2.97798497568735e-31,1.48533174813431,0.095,0.035,1.01293180963029e-26,"Peds_Ctrl","ANKZF1"
"VPS13A",3.00552263968906e-31,0.62017858031376,0.391,0.255,1.02229847066384e-26,"Peds_Ctrl","VPS13A"
"TPM3",3.07577910276092e-31,0.746478243817995,0.294,0.177,1.0461955040131e-26,"Peds_Ctrl","TPM3"
"SLC7A1",3.77842159180625e-31,1.34256186801072,0.098,0.036,1.28519232023698e-26,"Peds_Ctrl","SLC7A1"
"PRDX6",3.792116455791e-31,0.992291770154072,0.203,0.109,1.28985049127275e-26,"Peds_Ctrl","PRDX6"
"ENO1",4.01340653117676e-31,1.12668333289458,0.127,0.054,1.36512009751446e-26,"Peds_Ctrl","ENO1"
"PLS3",4.01895152009073e-31,0.796720928518801,0.27,0.16,1.36700617004366e-26,"Peds_Ctrl","PLS3"
"VAMP2",4.11868053298887e-31,1.08215660263282,0.154,0.073,1.40092799649083e-26,"Peds_Ctrl","VAMP2"
"RASSF4",4.36726828551072e-31,1.50175457733783,0.081,0.027,1.48548263463362e-26,"Peds_Ctrl","RASSF4"
"SNTB2",4.45609682577972e-31,0.50063672625211,0.309,0.186,1.51569677432071e-26,"Peds_Ctrl","SNTB2"
"CCSER1",4.61691338872902e-31,0.613810779354926,0.297,0.179,1.57039692004229e-26,"Peds_Ctrl","CCSER1"
"MTMR2",4.87171680686931e-31,0.743903587794705,0.263,0.152,1.65706575468853e-26,"Peds_Ctrl","MTMR2"
"MYBPC3",5.32357531987976e-31,1.07296420622506,0.185,0.096,1.8107609093039e-26,"Peds_Ctrl","MYBPC3"
"FAM171A1",5.48220350546063e-31,0.890990123798312,0.202,0.106,1.86471670034738e-26,"Peds_Ctrl","FAM171A1"
"C22orf39",5.9366366508044e-31,2.0072512640729,0.059,0.015,2.01928759040461e-26,"Peds_Ctrl","C22orf39"
"RHOC",6.3629667835699e-31,1.2205798777482,0.209,0.115,2.16429952176346e-26,"Peds_Ctrl","RHOC"
"GLIDR",6.4248650073807e-31,1.9779027846876,0.086,0.03,2.18535358361047e-26,"Peds_Ctrl","GLIDR"
"VDAC3",6.48445767886748e-31,1.03993915700938,0.161,0.077,2.20562343488998e-26,"Peds_Ctrl","VDAC3"
"MAP2K3",7.79039398457957e-31,1.36248108696122,0.088,0.03,2.6498246099149e-26,"Peds_Ctrl","MAP2K3"
"SPEF2",1.01514262549652e-30,1.68464889801138,0.057,0.015,3.45290612636386e-26,"Peds_Ctrl","SPEF2"
"CCT6A",1.09469147300856e-30,0.891252351850286,0.158,0.075,3.72348357629132e-26,"Peds_Ctrl","CCT6A"
"TC2N",1.09790820646687e-30,1.80236908001711,0.107,0.042,3.73442497347643e-26,"Peds_Ctrl","TC2N"
"SLC41A2",1.15304753897964e-30,0.965284899170093,0.063,0.017,3.92197589908533e-26,"Peds_Ctrl","SLC41A2"
"WBP1",1.23363787062873e-30,1.34276502990617,0.089,0.031,4.19609585315657e-26,"Peds_Ctrl","WBP1"
"CORO1B",1.55032337282883e-30,1.86313693395637,0.082,0.028,5.27326992033999e-26,"Peds_Ctrl","CORO1B"
"RPL4",1.66599892902671e-30,0.931955465692704,0.182,0.093,5.66672875719147e-26,"Peds_Ctrl","RPL4"
"ASAP2",1.8012932853428e-30,0.619606297921382,0.455,0.327,6.12691898076501e-26,"Peds_Ctrl","ASAP2"
"ST6GAL1",1.91348116623058e-30,0.881123670060714,0.519,0.418,6.50851483881668e-26,"Peds_Ctrl","ST6GAL1"
"USF1",1.99723832527782e-30,1.62489428575504,0.08,0.027,6.79340643959999e-26,"Peds_Ctrl","USF1"
"AGGF1",2.02845382401853e-30,1.0630711287815,0.135,0.059,6.89958283701661e-26,"Peds_Ctrl","AGGF1"
"HDAC6",2.05359541865528e-30,1.53884029196376,0.079,0.026,6.98509945701406e-26,"Peds_Ctrl","HDAC6"
"SHFL",2.11999295641086e-30,1.05116013405402,0.184,0.095,7.21094404193589e-26,"Peds_Ctrl","SHFL"
"PLEKHG3",2.25199183865821e-30,1.66869052849263,0.051,0.012,7.65992504001205e-26,"Peds_Ctrl","PLEKHG3"
"MICALL2",2.68390728133368e-30,1.55087591649393,0.094,0.035,9.12904222672838e-26,"Peds_Ctrl","MICALL2"
"KAZN",2.79265266657194e-30,1.74415752029512,0.147,0.069,9.49892878007778e-26,"Peds_Ctrl","KAZN"
"SMIM10L1",2.81835265585617e-30,1.75323234011979,0.081,0.027,9.58634472362918e-26,"Peds_Ctrl","SMIM10L1"
"KIAA1109",2.94720493763893e-30,0.5096314783786,0.511,0.372,1.00246228748851e-25,"Peds_Ctrl","KIAA1109"
"UBR4",3.27340009454203e-30,0.589925624990576,0.334,0.21,1.11341430815753e-25,"Peds_Ctrl","UBR4"
