"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NPL1",1.89069968462403e-16,0.984837984785624,0.43,0.23,6.43102590728018e-12,"LAM-like","NPL"
"TMCC32",2.34109684803959e-16,0.934090788663527,0.367,0.179,7.96300681892187e-12,"LAM-like","TMCC3"
"ATP1B32",2.39550489716882e-16,1.68336372094446,0.348,0.17,8.14807035723002e-12,"LAM-like","ATP1B3"
"LONRF31",2.39818828018423e-16,2.07182250580144,0.121,0.031,8.15719761621865e-12,"LAM-like","LONRF3"
"MAT2A2",2.5631863876492e-16,1.56421050931821,0.352,0.175,8.71842217895e-12,"LAM-like","MAT2A"
"FARP12",2.70884357593243e-16,1.19591524608992,0.348,0.17,9.21386053917657e-12,"LAM-like","FARP1"
"TBC1D82",2.81461018432056e-16,1.00055875648834,0.361,0.175,9.57361508094795e-12,"LAM-like","TBC1D8"
"ARHGEF10L2",3.79378360697084e-16,0.96353980999986,0.424,0.223,1.29041755607506e-11,"LAM-like","ARHGEF10L"
"GAS72",3.80713979269558e-16,0.70695053740211,0.679,0.432,1.29496052908748e-11,"LAM-like","GAS7"
"EPB41L33",3.9790399928092e-16,1.15931188321324,0.521,0.32,1.35343066315412e-11,"LAM-like","EPB41L3"
"SHB1",4.01967417636352e-16,2.08011173858494,0.17,0.056,1.36725197434829e-11,"LAM-like","SHB"
"BCL2L11",4.71890943167292e-16,0.858713092234793,0.361,0.173,1.60508985408923e-11,"LAM-like","BCL2L1"
"MYO5A1",5.34311479974449e-16,0.557253198453032,0.791,0.56,1.81740706798509e-11,"LAM-like","MYO5A"
"SLC11A12",6.65858983042869e-16,0.859141640615265,0.473,0.265,2.26485274492202e-11,"LAM-like","SLC11A1"
"ALCAM2",8.34002349910512e-16,1.34908317071361,0.476,0.285,2.83677559298562e-11,"LAM-like","ALCAM"
"SLC7A81",8.69492880694118e-16,1.42764077352311,0.245,0.099,2.95749308439297e-11,"LAM-like","SLC7A8"
"CDKN1A1",9.62606455457965e-16,2.40363390218121,0.109,0.027,3.27420959759472e-11,"LAM-like","CDKN1A"
"SWAP702",9.95841292277955e-16,0.840014629130963,0.421,0.224,3.38725457155424e-11,"LAM-like","SWAP70"
"THEMIS21",1.04889728913633e-15,0.891965818401019,0.403,0.209,3.56771923926832e-11,"LAM-like","THEMIS2"
"ASPH1",1.2352150585234e-15,1.0463302761786,0.418,0.222,4.2014605000615e-11,"LAM-like","ASPH"
"IFITM10",1.40801558898816e-15,2.57590080219784,0.082,0.016,4.78922422438434e-11,"LAM-like","IFITM10"
"HIVEP1",1.48089277034188e-15,1.26887710085249,0.194,0.068,5.03710866904089e-11,"LAM-like","HIVEP1"
"ZFP361",1.54561319123432e-15,1.44137448909956,0.315,0.151,5.25724870866442e-11,"LAM-like","ZFP36"
"LITAF1",1.60472797358564e-15,1.28241049556967,0.321,0.153,5.45832172935418e-11,"LAM-like","LITAF"
"SLC26A11",3.02589157552057e-15,1.63351269973209,0.1,0.023,1.02922676049757e-10,"LAM-like","SLC26A11"
"FPR32",3.27881689564369e-15,1.19565318020126,0.321,0.154,1.11525677888425e-10,"LAM-like","FPR3"
"MYO9B1",4.95042801812967e-15,0.777680690860788,0.57,0.351,1.68383858608663e-10,"LAM-like","MYO9B"
"HS2ST1",9.18920209275412e-15,1.31227484608306,0.339,0.17,3.12561519982938e-10,"LAM-like","HS2ST1"
"MAMLD11",9.66194440897217e-15,3.19909319266643,0.067,0.011,3.2864137712678e-10,"LAM-like","MAMLD1"
"MT2A1",1.12003747041678e-14,2.08046733795626,0.218,0.089,3.80969545187563e-10,"LAM-like","MT2A"
"RAB313",1.2785069267061e-14,0.797560451030622,0.752,0.526,4.34871346049814e-10,"LAM-like","RAB31"
"BNC22",1.39278173577841e-14,1.08183508459799,0.482,0.278,4.7374077960767e-10,"LAM-like","BNC2"
"GNA12",1.84687634530431e-14,0.947055354175736,0.276,0.122,6.28196520091809e-10,"LAM-like","GNA12"
"ZNF804A2",2.0760598757129e-14,1.48752801050965,0.182,0.066,7.06151006124986e-10,"LAM-like","ZNF804A"
"PLIN21",2.08544381797801e-14,1.1511054193757,0.218,0.087,7.0934286024704e-10,"LAM-like","PLIN2"
"AC015923.11",2.24950880451249e-14,1.41127289778047,0.185,0.067,7.65147924766879e-10,"LAM-like","AC015923.1"
"SPIRE11",2.65167550645831e-14,0.861171139608458,0.355,0.178,9.01940906766728e-10,"LAM-like","SPIRE1"
"TRIO3",2.9589864423695e-14,0.615254522750843,0.67,0.437,1.00646964850756e-09,"LAM-like","TRIO"
"SNCA2",3.05595986188565e-14,1.02038721506249,0.285,0.131,1.03945418742178e-09,"LAM-like","SNCA"
"UST1",3.1590396368776e-14,1.17238822988318,0.33,0.161,1.07451574208755e-09,"LAM-like","UST"
"GSDME",3.17720002713399e-14,1.83426172282542,0.127,0.037,1.08069281722936e-09,"LAM-like","GSDME"
"GPR137B1",3.83036438416504e-14,1.12994499704982,0.306,0.149,1.3028601416299e-09,"LAM-like","GPR137B"
"RGS14",4.04178025646386e-14,1.35354279863557,0.218,0.088,1.37477113643362e-09,"LAM-like","RGS1"
"ARHGAP181",4.61216702214977e-14,0.562511293511843,0.776,0.553,1.56878249091402e-09,"LAM-like","ARHGAP18"
"PHC22",4.92741023882379e-14,0.7505416765469,0.442,0.246,1.67600931863352e-09,"LAM-like","PHC2"
"SLCO4A11",4.96797276790784e-14,2.57237677222626,0.1,0.025,1.68980625727617e-09,"LAM-like","SLCO4A1"
"FAM20A2",5.05003143352943e-14,1.22512137106133,0.333,0.168,1.7177176918007e-09,"LAM-like","FAM20A"
"FRMD4A2",5.83394956669988e-14,0.612536828397686,0.712,0.483,1.9843596056173e-09,"LAM-like","FRMD4A"
"MCTP12",6.25899567786629e-14,0.646283192556452,0.673,0.435,2.12893478986944e-09,"LAM-like","MCTP1"
"AC100849.11",6.32268567763032e-14,1.10225012470755,0.379,0.203,2.15059830638918e-09,"LAM-like","AC100849.1"
"ACER32",7.68354822511404e-14,0.746053960401615,0.567,0.352,2.61348209329029e-09,"LAM-like","ACER3"
"LPL",7.82275853532727e-14,1.94078948287467,0.155,0.052,2.66083308820622e-09,"LAM-like","LPL"
"NIBAN21",8.16508659675463e-14,1.84217628859964,0.158,0.054,2.77727255502012e-09,"LAM-like","NIBAN2"
"LILRB31",8.978991600496e-14,1.42363812804727,0.203,0.081,3.05411420299271e-09,"LAM-like","LILRB3"
"MERTK1",9.03744199410638e-14,0.37612291786919,0.824,0.532,3.07399551987534e-09,"LAM-like","MERTK"
"CTNNA12",1.01824400983218e-13,0.645457307144021,0.476,0.27,3.46345517504317e-09,"LAM-like","CTNNA1"
"TTC7B1",1.15168216960142e-13,0.976194295328144,0.236,0.1,3.91733173168226e-09,"LAM-like","TTC7B"
"LINC009631",1.43680050550426e-13,1.33923746296744,0.185,0.07,4.8871332394222e-09,"LAM-like","LINC00963"
"BCAT11",1.68261476278837e-13,0.703754041934582,0.5,0.299,5.72324585414836e-09,"LAM-like","BCAT1"
"SOCS3",1.70531045796872e-13,2.91943532701288,0.067,0.012,5.80044299173482e-09,"LAM-like","SOCS3"
"SESTD12",1.96552574896529e-13,0.749368067407855,0.439,0.246,6.68553928253053e-09,"LAM-like","SESTD1"
"FURIN1",2.24042713438644e-13,2.33140379004564,0.106,0.029,7.62058885490202e-09,"LAM-like","FURIN"
"LHFPL21",2.71558245336028e-13,1.09915181704661,0.318,0.163,9.23678215685966e-09,"LAM-like","LHFPL2"
"PDE4B2",2.72755243089012e-13,0.946331235240001,0.485,0.296,9.27749683842966e-09,"LAM-like","PDE4B"
"LRP13",3.1512388252329e-13,0.793358521633406,0.394,0.217,1.07186237401472e-08,"LAM-like","LRP1"
"DNMBP1",3.81122772066835e-13,1.35451866459444,0.255,0.118,1.29635099690813e-08,"LAM-like","DNMBP"
"PPM1L1",4.09080594470832e-13,0.7942133271481,0.436,0.246,1.39144673403309e-08,"LAM-like","PPM1L"
"FNDC3A",4.39206664466068e-13,0.962112968315638,0.594,0.401,1.49391754851488e-08,"LAM-like","FNDC3A"
"PLEKHO21",4.63928273759636e-13,1.40526258163302,0.188,0.073,1.57800563036602e-08,"LAM-like","PLEKHO2"
"MAP2K31",4.99384725888959e-13,1.81522887689953,0.152,0.053,1.69860720663871e-08,"LAM-like","MAP2K3"
"DHRS91",5.19710670412575e-13,1.32348784334332,0.136,0.044,1.76774387434133e-08,"LAM-like","DHRS9"
"QKI3",5.94714486177641e-13,0.496734784475698,0.803,0.581,2.02286185328463e-08,"LAM-like","QKI"
"ANXA21",6.38900093700321e-13,1.07868846270828,0.321,0.165,2.17315477871227e-08,"LAM-like","ANXA2"
"MCL12",7.52708610795755e-13,0.943206818696404,0.37,0.203,2.56026306876068e-08,"LAM-like","MCL1"
"ABCA11",9.22661199013518e-13,0.869374461971467,0.548,0.358,3.13833980232458e-08,"LAM-like","ABCA1"
"SMIM31",9.6022158361294e-13,1.41146079136677,0.17,0.063,3.26609769450105e-08,"LAM-like","SMIM3"
"SH3PXD2A1",1.05669286494881e-12,0.968337145233144,0.324,0.168,3.5942351108369e-08,"LAM-like","SH3PXD2A"
"DNM22",1.06529207478921e-12,0.726917979939099,0.503,0.305,3.62348446318801e-08,"LAM-like","DNM2"
"RREB12",1.18803784598545e-12,0.609447951198316,0.591,0.387,4.04099192933491e-08,"LAM-like","RREB1"
"LGMN1",1.19364475411131e-12,0.558135663959703,0.385,0.202,4.0600632666342e-08,"LAM-like","LGMN"
"LIMS12",1.35792692853442e-12,0.774552511622931,0.482,0.29,4.61885265471698e-08,"LAM-like","LIMS1"
"TFEC2",1.41413027744718e-12,0.91638189208461,0.442,0.266,4.81002272570885e-08,"LAM-like","TFEC"
"ZNF4382",1.4380712634027e-12,0.889532936730097,0.421,0.244,4.89145559533796e-08,"LAM-like","ZNF438"
"IFNGR22",1.76336815784415e-12,0.686218223433958,0.439,0.249,5.9979204520911e-08,"LAM-like","IFNGR2"
"HAVCR22",1.93121512780904e-12,1.23054362535134,0.361,0.204,6.56883513572966e-08,"LAM-like","HAVCR2"
"NFKBID2",1.93682416151955e-12,1.77402441657202,0.188,0.077,6.5879137029926e-08,"LAM-like","NFKBID"
"TRPS12",2.02500935962684e-12,0.536315000441143,0.767,0.567,6.88786683583472e-08,"LAM-like","TRPS1"
"ATG71",2.17020718100484e-12,0.436272595993814,0.821,0.6,7.38174270546986e-08,"LAM-like","ATG7"
"FPR12",2.18020298400216e-12,1.30525415889613,0.215,0.093,7.41574242978495e-08,"LAM-like","FPR1"
"FGR2",2.29275655142584e-12,0.973020238334405,0.264,0.125,7.79858213401986e-08,"LAM-like","FGR"
"SMS1",2.3593383523292e-12,1.00201268981729,0.236,0.105,8.02505347161253e-08,"LAM-like","SMS"
"ARL8B1",3.08450109033871e-12,0.929874536814408,0.37,0.204,1.04916220086781e-07,"LAM-like","ARL8B"
"ENO11",3.24226700477125e-12,1.08832061836337,0.23,0.103,1.10282469900289e-07,"LAM-like","ENO1"
"WIPI11",3.31789815658632e-12,1.26344582864312,0.206,0.088,1.12854987898127e-07,"LAM-like","WIPI1"
"P2RX4",3.42601336889773e-12,1.00413976851592,0.203,0.084,1.16532418729688e-07,"LAM-like","P2RX4"
"RAB1A1",4.27885096772769e-12,0.711144823415954,0.585,0.389,1.4554083681629e-07,"LAM-like","RAB1A"
"FNIP11",4.31232668064036e-12,0.617330957007929,0.597,0.394,1.46679479715301e-07,"LAM-like","FNIP1"
"EEPD11",5.49598803272079e-12,1.33217942775589,0.2,0.084,1.86940536944965e-07,"LAM-like","EEPD1"
"MIR34AHG1",5.68234486183279e-12,1.05920359688539,0.218,0.096,1.9327927813038e-07,"LAM-like","MIR34AHG"
"PLBD21",5.77213729978787e-12,1.59469743117537,0.133,0.046,1.96333478114985e-07,"LAM-like","PLBD2"
"CFAP1611",5.78138929314412e-12,1.97796328878146,0.109,0.033,1.96648175417004e-07,"LAM-like","CFAP161"
"FCER1G2",6.21275459637343e-12,1.24748948412524,0.261,0.126,2.11320634841046e-07,"LAM-like","FCER1G"
"SH3BP51",6.54466028843856e-12,0.786716274749526,0.558,0.373,2.22610075050949e-07,"LAM-like","SH3BP5"
"GBE1",7.85693492234825e-12,1.02960192935054,0.433,0.253,2.67245784448753e-07,"LAM-like","GBE1"
"ELL3",7.89276290941194e-12,0.828137407908229,0.352,0.192,2.68464437600738e-07,"LAM-like","ELL"
"WDFY31",9.11391017656254e-12,0.545229682955928,0.679,0.444,3.10000540745598e-07,"LAM-like","WDFY3"
"TNFAIP21",9.73350248590946e-12,0.605283260048907,0.503,0.303,3.31075353555724e-07,"LAM-like","TNFAIP2"
"PLEKHM21",1.0091635302224e-11,0.649538829580019,0.309,0.156,3.43256883169849e-07,"LAM-like","PLEKHM2"
"SPAG92",1.04446720923227e-11,0.658950468898325,0.509,0.32,3.55265076548263e-07,"LAM-like","SPAG9"
"AGO21",1.08965188613997e-11,0.912252969265286,0.333,0.179,3.70634192551648e-07,"LAM-like","AGO2"
"SETDB2",1.09176456156375e-11,1.0650588809053,0.267,0.132,3.71352797970295e-07,"LAM-like","SETDB2"
"EMP11",1.12586670351291e-11,1.53136622838144,0.215,0.097,3.82952300532882e-07,"LAM-like","EMP1"
"NABP11",1.17445152328135e-11,0.819237592859265,0.406,0.239,3.99477941128918e-07,"LAM-like","NABP1"
"L3MBTL42",1.53035258169253e-11,0.913148801984946,0.333,0.177,5.20534127136897e-07,"LAM-like","L3MBTL4"
"ACP5",1.57124896268861e-11,2.4223088072901,0.064,0.013,5.34444622168903e-07,"LAM-like","ACP5"
"CSGALNACT21",1.66141354099739e-11,0.840502534382388,0.391,0.223,5.65113201834853e-07,"LAM-like","CSGALNACT2"
"PCSK6",1.71026492066462e-11,2.42539697083806,0.055,0.01,5.81729510114864e-07,"LAM-like","PCSK6"
"ANXA52",1.80741783219807e-11,0.953318971512626,0.33,0.179,6.14775101443852e-07,"LAM-like","ANXA5"
"APH1B1",1.84613333810603e-11,0.76911752404626,0.324,0.172,6.27943793623384e-07,"LAM-like","APH1B"
"FOXK22",1.89619304848363e-11,1.81813035006524,0.361,0.206,6.44971103511222e-07,"LAM-like","FOXK2"
"GTF2IRD1",1.93535615070687e-11,1.47174454575748,0.115,0.036,6.58292041101434e-07,"LAM-like","GTF2IRD1"
"SH2B32",2.05604693053748e-11,0.819395113236178,0.467,0.294,6.99343802953017e-07,"LAM-like","SH2B3"
"AGPAT4",2.3943666284717e-11,0.976971750984203,0.273,0.135,8.14419865008364e-07,"LAM-like","AGPAT4"
"CREB52",2.40201061948488e-11,1.04542698479554,0.333,0.183,8.17019892111585e-07,"LAM-like","CREB5"
"SEMA6B1",2.45778423468258e-11,2.8038073990964,0.073,0.017,8.35990729584933e-07,"LAM-like","SEMA6B"
"HBEGF1",2.75387922021423e-11,2.14078207155427,0.094,0.027,9.36704477963669e-07,"LAM-like","HBEGF"
"SLC36A12",3.3654447513937e-11,1.05888052173448,0.306,0.164,1.14472237773905e-06,"LAM-like","SLC36A1"
"VMP11",3.42947265363465e-11,0.608417891233151,0.645,0.451,1.16650082840729e-06,"LAM-like","VMP1"
"KMO1",3.53921232325338e-11,1.92105359652678,0.127,0.044,1.2038276796314e-06,"LAM-like","KMO"
"AMZ11",3.74619362061338e-11,1.2708412066948,0.13,0.045,1.27423029811543e-06,"LAM-like","AMZ1"
"LMNA1",3.80984508271554e-11,1.3356033231149,0.197,0.086,1.29588070643486e-06,"LAM-like","LMNA"
"IRAK32",3.9100490460872e-11,0.473991339938163,0.691,0.473,1.3299640825361e-06,"LAM-like","IRAK3"
"RAPGEF12",4.09583162880282e-11,0.669223646210378,0.612,0.437,1.39315617022099e-06,"LAM-like","RAPGEF1"
"PRKAG22",4.16444583789544e-11,0.551628409492707,0.642,0.44,1.41649460730176e-06,"LAM-like","PRKAG2"
"FTH12",4.28122682949171e-11,0.617707461605303,0.561,0.364,1.45621649378331e-06,"LAM-like","FTH1"
"MAGT11",4.37101316219112e-11,0.982401786919376,0.282,0.144,1.48675641698769e-06,"LAM-like","MAGT1"
"AP2A21",4.51007393950038e-11,0.403057567534907,0.688,0.453,1.53405654978166e-06,"LAM-like","AP2A2"
"RPS6KA22",4.84190363285657e-11,0.684607238387468,0.497,0.319,1.64692510167983e-06,"LAM-like","RPS6KA2"
"RNF132",5.3074465570774e-11,0.574178718143177,0.636,0.449,1.80527487192431e-06,"LAM-like","RNF13"
"ARMH3",5.55362999154079e-11,0.56114566282351,0.521,0.33,1.88901170532268e-06,"LAM-like","ARMH3"
"DOP1B1",5.70391112212272e-11,0.846135387491872,0.345,0.194,1.94012832907882e-06,"LAM-like","DOP1B"
"IL6R2",5.7152133069754e-11,1.1273459481211,0.267,0.136,1.94397265423461e-06,"LAM-like","IL6R"
"TGFBI2",5.90000217789747e-11,1.12111997420982,0.327,0.186,2.00682674079005e-06,"LAM-like","TGFBI"
"GLUL2",6.16076098868283e-11,0.699566621676878,0.397,0.233,2.09552124269058e-06,"LAM-like","GLUL"
"TMED5",7.11997657248373e-11,0.851805433413195,0.236,0.111,2.42178883136462e-06,"LAM-like","TMED5"
"ST3GAL11",7.42008185364988e-11,0.698485860357827,0.509,0.328,2.52386664170047e-06,"LAM-like","ST3GAL1"
"FSIP1",7.78538900370103e-11,2.07616207427641,0.058,0.011,2.64812221571887e-06,"LAM-like","FSIP1"
"CD932",8.03216978874172e-11,1.21765451413853,0.248,0.122,2.73206223194261e-06,"LAM-like","CD93"
"EYA22",8.07760478482759e-11,1.23636102949619,0.203,0.092,2.74751649151126e-06,"LAM-like","EYA2"
"PEAK11",8.3184185723605e-11,0.604581436371493,0.667,0.453,2.8294268932027e-06,"LAM-like","PEAK1"
"SOAT11",8.33060735011686e-11,0.997488364231266,0.345,0.201,2.83357278406875e-06,"LAM-like","SOAT1"
"SAMSN12",8.43981327320782e-11,1.15360728364859,0.43,0.27,2.87071808674891e-06,"LAM-like","SAMSN1"
"PARVB1",8.85304187481028e-11,0.717398760344059,0.412,0.248,3.01127366329797e-06,"LAM-like","PARVB"
"PC1",9.6352216560598e-11,2.18797087991286,0.088,0.025,3.27732429409218e-06,"LAM-like","PC"
"RTN42",9.93628911141341e-11,0.637255351221379,0.548,0.351,3.37972937835616e-06,"LAM-like","RTN4"
"RAP2B1",1.04164096044447e-10,0.685608835917249,0.245,0.117,3.54303756285582e-06,"LAM-like","RAP2B"
"SGK11",1.07740952509377e-10,0.643922823234691,0.294,0.15,3.66470075865393e-06,"LAM-like","SGK1"
"ITSN11",1.47425492033087e-10,0.43285924954426,0.742,0.523,5.0145306860134e-06,"LAM-like","ITSN1"
"KLHL61",1.49631210831373e-10,1.01241136098342,0.264,0.134,5.08955600521832e-06,"LAM-like","KLHL6"
"DDX212",1.55081515472917e-10,1.06271192952454,0.261,0.134,5.2749426672958e-06,"LAM-like","DDX21"
"AC099489.1",1.63895905480998e-10,1.11430205333508,0.1,0.03,5.57475532903065e-06,"LAM-like","AC099489.1"
"MGAT12",1.67843254950842e-10,0.754650106782587,0.364,0.208,5.70902047389794e-06,"LAM-like","MGAT1"
"ST6GALNAC31",1.71112234316871e-10,0.430857514139524,0.382,0.216,5.82021153805406e-06,"LAM-like","ST6GALNAC3"
"ARFGAP3",1.71597824990645e-10,1.03879966305062,0.236,0.115,5.8367284192318e-06,"LAM-like","ARFGAP3"
"ABHD21",1.80116304688851e-10,0.793035377264941,0.333,0.184,6.12647598768658e-06,"LAM-like","ABHD2"
"STX41",1.81072317363459e-10,1.84723988144316,0.155,0.062,6.1589938028007e-06,"LAM-like","STX4"
"SLC11A21",1.88851732629534e-10,0.692847062487078,0.4,0.242,6.42360283366098e-06,"LAM-like","SLC11A2"
"MAPK6",1.89197729071525e-10,0.824081756782977,0.242,0.119,6.43537155663886e-06,"LAM-like","MAPK6"
"LGALS3",1.91717843273151e-10,1.09855119778625,0.182,0.078,6.52109072109298e-06,"LAM-like","LGALS3"
"SH3TC13",2.33891202109345e-10,0.627284841613864,0.394,0.232,7.95557534854727e-06,"LAM-like","SH3TC1"
"CYSTM1",2.51986684791047e-10,0.587958458853302,0.279,0.141,8.57107509648267e-06,"LAM-like","CYSTM1"
"RELB1",2.8951438720334e-10,1.87018980348761,0.106,0.035,9.84754236633442e-06,"LAM-like","RELB"
"MPHOSPH62",3.27214551185283e-10,0.941864684823189,0.197,0.088,1.11298757440162e-05,"LAM-like","MPHOSPH6"
"FNDC3B",3.34203814171685e-10,0.50579154352256,0.655,0.471,1.13676085352357e-05,"LAM-like","FNDC3B"
"STAB11",3.65952785802237e-10,0.79990591229701,0.509,0.329,1.24475180562773e-05,"LAM-like","STAB1"
"AMPD21",3.67174019579379e-10,1.88170664485087,0.103,0.034,1.2489057101973e-05,"LAM-like","AMPD2"
"DAPK11",3.7408901853724e-10,0.352703070839998,0.724,0.5,1.27242638765257e-05,"LAM-like","DAPK1"
"JDP22",3.77139785657193e-10,0.769224493550458,0.327,0.183,1.28280326693438e-05,"LAM-like","JDP2"
"ME3",3.77287454713768e-10,1.56395206386733,0.094,0.028,1.28330554846341e-05,"LAM-like","ME3"
"ADM",4.29511515820658e-10,2.38409054445804,0.055,0.011,1.46094046991239e-05,"LAM-like","ADM"
"PABPC42",4.67536419374948e-10,0.756080758140178,0.218,0.102,1.59027837686195e-05,"LAM-like","PABPC4"
"CPQ2",4.76437132370126e-10,0.44274736109418,0.606,0.403,1.62055326204375e-05,"LAM-like","CPQ"
"NFIC2",5.140402803421e-10,0.614261108467648,0.409,0.245,1.74845660955562e-05,"LAM-like","NFIC"
"ITGB1",5.55718376528647e-10,0.633529160646189,0.379,0.22,1.89022048592454e-05,"LAM-like","ITGB1"
"COLEC121",5.78761533265287e-10,0.391204314575993,0.539,0.34,1.96859947924855e-05,"LAM-like","COLEC12"
"LILRB51",5.87927198487965e-10,0.766188890929144,0.27,0.139,1.99977557293696e-05,"LAM-like","LILRB5"
"CPNE82",6.29637372309672e-10,0.559867574016653,0.458,0.284,2.14164855817412e-05,"LAM-like","CPNE8"
"TOP13",6.35394591550453e-10,0.517086402510355,0.473,0.299,2.16123116369971e-05,"LAM-like","TOP1"
"HEATR32",6.49431548871892e-10,1.22888535535873,0.261,0.139,2.20897647033285e-05,"LAM-like","HEATR3"
"AFF42",6.53996432699701e-10,0.627180372543489,0.521,0.342,2.22450346618476e-05,"LAM-like","AFF4"
"LAPTM52",6.75185501600305e-10,0.769559676155201,0.385,0.228,2.29657596514328e-05,"LAM-like","LAPTM5"
"TSPAN41",6.79104204768529e-10,0.969097239305005,0.194,0.088,2.30990504209967e-05,"LAM-like","TSPAN4"
"BACH12",7.29170254366404e-10,0.569615036050235,0.585,0.401,2.48019970320189e-05,"LAM-like","BACH1"
"CCDC88A1",7.68029373593331e-10,0.596491151608379,0.542,0.361,2.61237511134036e-05,"LAM-like","CCDC88A"
"RGS22",8.10369709949506e-10,1.69843986088771,0.17,0.075,2.75639153142225e-05,"LAM-like","RGS2"
"BASP12",9.7843257172622e-10,1.63518993574538,0.185,0.084,3.32804054946956e-05,"LAM-like","BASP1"
"GLIPR21",1.13194951249131e-09,1.08856094514835,0.182,0.082,3.85021307178794e-05,"LAM-like","GLIPR2"
"WSB11",1.15137088220077e-09,0.4599985182703,0.652,0.442,3.91627291871771e-05,"LAM-like","WSB1"
"PLD31",1.16778867668402e-09,0.768614608925111,0.312,0.175,3.97211640487303e-05,"LAM-like","PLD3"
"FAM49A1",1.19570811193788e-09,0.786729500569675,0.436,0.278,4.06708157194549e-05,"LAM-like","FAM49A"
"TMEM512",1.1980347165606e-09,0.925703562907737,0.218,0.105,4.07499528490921e-05,"LAM-like","TMEM51"
"CLTA1",1.21561350024638e-09,0.596844969472095,0.348,0.198,4.13478775973805e-05,"LAM-like","CLTA"
"MANBA2",1.22225488322916e-09,0.539461202015098,0.618,0.433,4.15737775981565e-05,"LAM-like","MANBA"
"SLCO2B11",1.23226995848816e-09,0.321486852546426,0.739,0.5,4.19144303680163e-05,"LAM-like","SLCO2B1"
"ABHD122",1.35163084156446e-09,0.776990273296818,0.336,0.194,4.59743714449734e-05,"LAM-like","ABHD12"
"STAT32",1.36021878373089e-09,0.602644077223066,0.479,0.313,4.62664817098225e-05,"LAM-like","STAT3"
"PANX1",1.41580302913956e-09,2.17740818675202,0.073,0.02,4.8157124233153e-05,"LAM-like","PANX1"
"IGSF212",1.46579595824398e-09,0.794887472319144,0.382,0.232,4.98575837237107e-05,"LAM-like","IGSF21"
"ECPAS",1.58999279574963e-09,0.570889732042535,0.391,0.231,5.40820149546279e-05,"LAM-like","ECPAS"
"LARP1B",1.7041651896414e-09,0.988173811707492,0.173,0.076,5.79654747604625e-05,"LAM-like","LARP1B"
"AC099560.11",1.7048595937488e-09,1.41971520325978,0.097,0.031,5.79890942217719e-05,"LAM-like","AC099560.1"
"ARHGAP212",1.72339374996529e-09,0.777307970763773,0.376,0.225,5.86195150113193e-05,"LAM-like","ARHGAP21"
"PITPNA1",1.73741278168648e-09,0.975356039823046,0.248,0.13,5.9096358356284e-05,"LAM-like","PITPNA"
"EIF2AK31",1.79449695373167e-09,1.0251581280905,0.179,0.08,6.10380193842292e-05,"LAM-like","EIF2AK3"
"ZSWIM63",1.92689137273726e-09,0.402415663712491,0.715,0.504,6.55412831522851e-05,"LAM-like","ZSWIM6"
"TFCP2L11",1.93481231903127e-09,1.76018460951141,0.115,0.042,6.58107062195296e-05,"LAM-like","TFCP2L1"
"TBC1D162",2.0790056728056e-09,0.915305283778137,0.342,0.204,7.07152989548098e-05,"LAM-like","TBC1D16"
"TPD52L21",2.12005206507655e-09,0.891908242682531,0.194,0.09,7.21114509415139e-05,"LAM-like","TPD52L2"
"TNS11",2.20226908891379e-09,0.670262427301774,0.348,0.205,7.49079807903138e-05,"LAM-like","TNS1"
"ATP6V1C11",2.52223809860271e-09,0.799894191392282,0.312,0.178,8.57914066858727e-05,"LAM-like","ATP6V1C1"
"ST6GALNAC2",2.54910066022707e-09,1.76981456751078,0.055,0.012,8.67051098569637e-05,"LAM-like","ST6GALNAC2"
"CTSD1",2.80874731426632e-09,1.15247621768365,0.215,0.107,9.55367311474547e-05,"LAM-like","CTSD"
"AATK1",2.8993317047145e-09,1.47378056413728,0.085,0.026,9.86178686041591e-05,"LAM-like","AATK"
"CRYL11",2.98623369108147e-09,0.606604832146606,0.361,0.212,0.000101573752768445,"LAM-like","CRYL1"
"SORT13",3.03563992666333e-09,0.768611951391006,0.282,0.153,0.000103254256465527,"LAM-like","SORT1"
"ASAH12",3.07006838370768e-09,0.570661967927769,0.412,0.258,0.000104425306003433,"LAM-like","ASAH1"
"MACC11",3.11540900075157e-09,2.31078148443514,0.058,0.013,0.000105967521751564,"LAM-like","MACC1"
"SLC23A21",3.68855913362476e-09,0.654300830763523,0.33,0.191,0.000125462650371113,"LAM-like","SLC23A2"
"DNAJC51",4.05668020371997e-09,0.609497759524222,0.415,0.258,0.000137983920449331,"LAM-like","DNAJC5"
"RNF144B2",4.12093638715685e-09,0.48700902769552,0.579,0.397,0.000140169530272753,"LAM-like","RNF144B"
"AC092546.11",4.12790572765228e-09,1.04896318613092,0.158,0.067,0.000140406585420365,"LAM-like","AC092546.1"
"LNCAROD3",4.19287529986139e-09,0.784944539909732,0.291,0.162,0.000142616460449485,"LAM-like","LNCAROD"
"NECTIN22",4.23263869041436e-09,1.10607496030675,0.139,0.057,0.000143968972415754,"LAM-like","NECTIN2"
"HEXB1",4.42934466874198e-09,0.996773497459211,0.239,0.126,0.00015065972956259,"LAM-like","HEXB"
"IFI302",4.53957522774661e-09,1.38085905203683,0.176,0.081,0.000154409111796573,"LAM-like","IFI30"
