"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"USP20",5.39636186385412e-18,0.519235001096209,0.111,0.054,1.83551852437134e-13,"Peds_Ctrl","USP20"
"COX10-AS1",5.51431062527248e-18,0.595864936954274,0.13,0.069,1.87563761608018e-13,"Peds_Ctrl","COX10-AS1"
"ZNF17",5.55640374004744e-18,0.772812975111157,0.098,0.046,1.88995516813974e-13,"Peds_Ctrl","ZNF17"
"AL353194.1",5.67030128115555e-18,1.11440511835206,0.07,0.027,1.92869627777225e-13,"Peds_Ctrl","AL353194.1"
"PRPF31",5.84309325229265e-18,0.681082371897065,0.093,0.042,1.98746973883482e-13,"Peds_Ctrl","PRPF31"
"PWWP3A",5.96367584170278e-18,0.518341765704442,0.154,0.087,2.02848470079678e-13,"Peds_Ctrl","PWWP3A"
"ZNF343",5.98197557644673e-18,0.79644530561004,0.077,0.031,2.03470917257259e-13,"Peds_Ctrl","ZNF343"
"CARNS1",6.08107831716559e-18,1.85137396893841,0.051,0.016,2.0684179788007e-13,"Peds_Ctrl","CARNS1"
"AP4B1",6.33378974407738e-18,1.299915696571,0.07,0.027,2.15437524355048e-13,"Peds_Ctrl","AP4B1"
"RAD1",7.58880598509099e-18,0.606929651968858,0.092,0.041,2.58125646776885e-13,"Peds_Ctrl","RAD1"
"FAM174A",7.75352298587744e-18,0.660529078306945,0.1,0.047,2.63728330841635e-13,"Peds_Ctrl","FAM174A"
"GDPGP1",7.90750392159788e-18,0.842214608284626,0.058,0.019,2.6896583838923e-13,"Peds_Ctrl","GDPGP1"
"MYPOP",8.02455808809145e-18,0.920854835137394,0.072,0.028,2.72947318808342e-13,"Peds_Ctrl","MYPOP"
"ZNF25",8.05319572009583e-18,0.505654947226823,0.141,0.077,2.7392139922334e-13,"Peds_Ctrl","ZNF25"
"MAP3K11",8.08568862739482e-18,1.03880513113294,0.062,0.022,2.75026612972207e-13,"Peds_Ctrl","MAP3K11"
"GUSB",8.2127539609171e-18,0.594095253102645,0.106,0.051,2.79348613226634e-13,"Peds_Ctrl","GUSB"
"ATP7A",8.61255040696794e-18,1.0372457157094,0.07,0.027,2.92947289542607e-13,"Peds_Ctrl","ATP7A"
"PLOD3",8.63404992071176e-18,0.788615200732004,0.059,0.02,2.9367857400309e-13,"Peds_Ctrl","PLOD3"
"PID1",8.71420884105786e-18,0.594703943961045,0.076,0.03,2.96405099519742e-13,"Peds_Ctrl","PID1"
"PDK1",9.03685126839773e-18,0.506407735660224,0.109,0.053,3.0737945904328e-13,"Peds_Ctrl","PDK1"
"TADA1",9.15901651162225e-18,0.627929397490775,0.135,0.073,3.11534787626319e-13,"Peds_Ctrl","TADA1"
"AP2S1",9.2876135124506e-18,0.686211690349369,0.071,0.027,3.15908886012495e-13,"Peds_Ctrl","AP2S1"
"EXPH5",9.37324679619534e-18,1.29985471443159,0.075,0.03,3.18821616525788e-13,"Peds_Ctrl","EXPH5"
"LDB1",9.51158605598002e-18,0.544662179206441,0.097,0.044,3.23527088108104e-13,"Peds_Ctrl","LDB1"
"SLC30A4",9.56316357706307e-18,0.708933312023132,0.085,0.037,3.25281445910223e-13,"Peds_Ctrl","SLC30A4"
"BCL10",9.6842834222473e-18,0.935622321569991,0.058,0.019,3.2940121632432e-13,"Peds_Ctrl","BCL10"
"NME6",1.01615345109955e-17,0.919858125033385,0.059,0.02,3.45634434857e-13,"Peds_Ctrl","NME6"
"WDR1",1.03998192072461e-17,0.702899961611893,0.1,0.047,3.5373945051527e-13,"Peds_Ctrl","WDR1"
"LRRC47",1.12190978817843e-17,0.772156828552129,0.072,0.028,3.81606395351012e-13,"Peds_Ctrl","LRRC47"
"RNASEK",1.20833928208427e-17,0.573333632914836,0.156,0.09,4.11004523408143e-13,"Peds_Ctrl","RNASEK"
"C11orf21",1.23414739821522e-17,1.15870673728041,0.078,0.033,4.19782896028924e-13,"Peds_Ctrl","C11orf21"
"RAB11B-AS1",1.30943926822163e-17,0.521759052939078,0.072,0.028,4.45392672692907e-13,"Peds_Ctrl","RAB11B-AS1"
"PYURF",1.31346153975593e-17,1.18384945248222,0.069,0.027,4.46760808132583e-13,"Peds_Ctrl","PYURF"
"NUDT16",1.32634034186168e-17,1.17669871616545,0.07,0.028,4.51141403880832e-13,"Peds_Ctrl","NUDT16"
"CCDC112",1.35153772681711e-17,0.651920021669929,0.11,0.054,4.59712042399573e-13,"Peds_Ctrl","CCDC112"
"PSMD6",1.38303292820426e-17,0.908589216706681,0.126,0.068,4.70424820199399e-13,"Peds_Ctrl","PSMD6"
"PHB",1.50870183730848e-17,0.999252024974497,0.072,0.028,5.13169842942107e-13,"Peds_Ctrl","PHB"
"USP19",1.51158418263283e-17,1.17024134429174,0.07,0.028,5.1415024388073e-13,"Peds_Ctrl","USP19"
"COPZ1",1.53629856734829e-17,0.76304835789501,0.066,0.024,5.22556594697846e-13,"Peds_Ctrl","COPZ1"
"TIMP1",1.60139177113812e-17,0.545657499230053,0.092,0.042,5.44697397034919e-13,"Peds_Ctrl","TIMP1"
"APOL2",1.6500989397676e-17,0.655339326517747,0.086,0.037,5.61264653372551e-13,"Peds_Ctrl","APOL2"
"ARHGDIA",1.65406155078232e-17,1.25536240228861,0.053,0.016,5.62612495883097e-13,"Peds_Ctrl","ARHGDIA"
"MNT",1.77438347278244e-17,0.633872929241164,0.061,0.021,6.03538794432218e-13,"Peds_Ctrl","MNT"
"POLR2E",1.8045663466799e-17,0.974833878944877,0.077,0.032,6.138051971597e-13,"Peds_Ctrl","POLR2E"
"FLVCR2",1.99635305986595e-17,1.34474428230857,0.062,0.022,6.79039529782804e-13,"Peds_Ctrl","FLVCR2"
"SSR2",2.037306984291e-17,0.676938889336087,0.079,0.033,6.9296959763674e-13,"Peds_Ctrl","SSR2"
"PTPN23",2.11985211250404e-17,0.690324191873199,0.082,0.035,7.21046497547123e-13,"Peds_Ctrl","PTPN23"
"PTCHD1-AS",2.29654326973906e-17,1.09501629430857,0.053,0.017,7.81146227769044e-13,"Peds_Ctrl","PTCHD1-AS"
"ZNF322",2.3274479351169e-17,0.530865805859019,0.174,0.103,7.91658140650663e-13,"Peds_Ctrl","ZNF322"
"ISCA2",2.34274742075109e-17,1.32341997212623,0.077,0.033,7.96862107694276e-13,"Peds_Ctrl","ISCA2"
"CCDC107",2.37896302051508e-17,0.643232850482016,0.17,0.104,8.09180481798e-13,"Peds_Ctrl","CCDC107"
"ZBTB17",2.39132060735556e-17,0.764911532628147,0.099,0.047,8.13383791385922e-13,"Peds_Ctrl","ZBTB17"
"SNX21",2.42988173811413e-17,0.508257218588457,0.091,0.041,8.26499974402139e-13,"Peds_Ctrl","SNX21"
"RABL2A",2.43529999240093e-17,0.674443248770099,0.088,0.039,8.28342939415252e-13,"Peds_Ctrl","RABL2A"
"CREB3L1",2.51151075520632e-17,1.21643432304403,0.058,0.02,8.54265268275878e-13,"Peds_Ctrl","CREB3L1"
"SPX",2.54036172761616e-17,0.899255613807082,0.095,0.045,8.64078638031359e-13,"Peds_Ctrl","SPX"
"TCF7L1",2.66394621675456e-17,0.821044004458013,0.082,0.035,9.06114666166895e-13,"Peds_Ctrl","TCF7L1"
"UBQLN2",2.77955933365242e-17,0.973955517783033,0.063,0.023,9.45439311748533e-13,"Peds_Ctrl","UBQLN2"
"C12orf45",2.7956808624276e-17,0.811138860747293,0.091,0.042,9.50922888546124e-13,"Peds_Ctrl","C12orf45"
"MLPH",2.91992839759862e-17,0.551233164460788,0.2,0.126,9.93184445159194e-13,"Peds_Ctrl","MLPH"
"AC138904.3",3.10527378494807e-17,0.777176064047365,0.1,0.049,1.05622782521224e-12,"Peds_Ctrl","AC138904.3"
"ZNF23",3.14515730863182e-17,0.83334256682116,0.065,0.024,1.06979380695803e-12,"Peds_Ctrl","ZNF23"
"TMEM72-AS1",3.23300337533982e-17,0.72040757573056,0.084,0.036,1.09967376808809e-12,"Peds_Ctrl","TMEM72-AS1"
"COMMD9",3.27840221015573e-17,0.949499426175074,0.076,0.031,1.11511572776237e-12,"Peds_Ctrl","COMMD9"
"ZNF384",3.45857902752806e-17,0.656696382775888,0.086,0.038,1.17640107042339e-12,"Peds_Ctrl","ZNF384"
"AC005332.6",3.57555928631008e-17,1.19135458314742,0.054,0.018,1.21619073564551e-12,"Peds_Ctrl","AC005332.6"
"ADAMTS13",3.58491321782637e-17,0.867145640979383,0.067,0.026,1.21937238191146e-12,"Peds_Ctrl","ADAMTS13"
"YIF1B",3.65320603786243e-17,0.634827962822859,0.08,0.034,1.24260150171853e-12,"Peds_Ctrl","YIF1B"
"AC007038.2",3.67351065370664e-17,0.958012759403134,0.06,0.021,1.24950791375178e-12,"Peds_Ctrl","AC007038.2"
"GHITM",3.72037205674485e-17,0.540284727401825,0.157,0.091,1.26544735138119e-12,"Peds_Ctrl","GHITM"
"TMEM189",3.78598179160219e-17,0.564857600028125,0.081,0.034,1.28776384659557e-12,"Peds_Ctrl","TMEM189"
"KBTBD3",3.82198160765055e-17,0.659932069270254,0.111,0.056,1.30000882402626e-12,"Peds_Ctrl","KBTBD3"
"SLC4A1AP",3.98416358301452e-17,0.503871362080774,0.123,0.065,1.35517340112656e-12,"Peds_Ctrl","SLC4A1AP"
"OSGEP",4.00099698852586e-17,0.503419299919283,0.144,0.08,1.36089911567718e-12,"Peds_Ctrl","OSGEP"
"GPAT4",4.03711046779825e-17,0.554136521057926,0.113,0.057,1.3731827545169e-12,"Peds_Ctrl","GPAT4"
"C12orf57",4.07739580555904e-17,1.52173501754281,0.055,0.018,1.38688540930285e-12,"Peds_Ctrl","C12orf57"
"P3H1",4.33820488151277e-17,0.732013354866685,0.084,0.037,1.47559700839775e-12,"Peds_Ctrl","P3H1"
"EI24",4.3698615830574e-17,0.85178849952256,0.061,0.022,1.48636471886114e-12,"Peds_Ctrl","EI24"
"GPR137",4.42010997580122e-17,0.549207987739058,0.07,0.027,1.50345620716903e-12,"Peds_Ctrl","GPR137"
"NDUFAF3",4.54563409827812e-17,1.31606926389538,0.071,0.029,1.54615198218832e-12,"Peds_Ctrl","NDUFAF3"
"LINC00665",4.54588675388255e-17,0.730642643461763,0.124,0.066,1.54623792046561e-12,"Peds_Ctrl","LINC00665"
"FAM13C",4.57110742115784e-17,1.22418234946794,0.091,0.044,1.55481647823263e-12,"Peds_Ctrl","FAM13C"
"PDPN",4.59770003565158e-17,0.506452098404236,0.061,0.022,1.56386169012653e-12,"Peds_Ctrl","PDPN"
"ETV3",4.6553852742078e-17,1.21946877797261,0.055,0.018,1.58348274716904e-12,"Peds_Ctrl","ETV3"
"DDA1",4.78117146063445e-17,1.11430526686217,0.053,0.017,1.6262676606202e-12,"Peds_Ctrl","DDA1"
"SP110",4.82747400360202e-17,0.822559590235721,0.05,0.015,1.64201700758519e-12,"Peds_Ctrl","SP110"
"ZNF571-AS1",5.0609943738561e-17,1.19949070918389,0.057,0.019,1.72144662632341e-12,"Peds_Ctrl","ZNF571-AS1"
"ZNF580",5.15419162863688e-17,0.563505171903039,0.072,0.029,1.75314674056455e-12,"Peds_Ctrl","ZNF580"
"ADAT1",5.22411531559483e-17,0.885780752679975,0.063,0.023,1.77693058344643e-12,"Peds_Ctrl","ADAT1"
"AMMECR1L",5.31644538338624e-17,0.643468788042609,0.089,0.04,1.80833573270499e-12,"Peds_Ctrl","AMMECR1L"
"SNRNP27",5.57516383690213e-17,0.795500922226386,0.07,0.028,1.89633622748389e-12,"Peds_Ctrl","SNRNP27"
"ZFP41",5.67034868496649e-17,0.565133948156804,0.058,0.02,1.9287124017045e-12,"Peds_Ctrl","ZFP41"
"POLR3F",5.67968878989693e-17,0.578457525797435,0.113,0.058,1.93188934499554e-12,"Peds_Ctrl","POLR3F"
"NBPF3",5.74184834049203e-17,0.714618697963224,0.056,0.019,1.95303229453496e-12,"Peds_Ctrl","NBPF3"
"MED11",5.87547607118097e-17,1.08971271615846,0.07,0.028,1.9984844308515e-12,"Peds_Ctrl","MED11"
"BANF1",5.9029748078056e-17,1.09163469804929,0.072,0.03,2.007837851127e-12,"Peds_Ctrl","BANF1"
"OMA1",6.11776693749297e-17,0.875408451030206,0.102,0.051,2.08089724611886e-12,"Peds_Ctrl","OMA1"
"NLRX1",6.18245762391637e-17,0.65136675335514,0.078,0.033,2.10290113619891e-12,"Peds_Ctrl","NLRX1"
"ZNF614",6.21107194685372e-17,1.08526289894779,0.057,0.02,2.11263401200282e-12,"Peds_Ctrl","ZNF614"
"SNHG10",6.22611687891284e-17,1.02740234255069,0.085,0.038,2.11775139519341e-12,"Peds_Ctrl","SNHG10"
"ARRDC1-AS1",6.37345110766602e-17,1.26326000861315,0.062,0.023,2.16786565976152e-12,"Peds_Ctrl","ARRDC1-AS1"
"SLC25A38",6.52270798225355e-17,0.757803941057937,0.065,0.024,2.21863389308372e-12,"Peds_Ctrl","SLC25A38"
"ITGA6",6.55211437859404e-17,0.758999379011345,0.111,0.057,2.22863618473498e-12,"Peds_Ctrl","ITGA6"
"LMLN",6.8544650209712e-17,0.796746015202019,0.117,0.061,2.33147773223314e-12,"Peds_Ctrl","LMLN"
"ACAD8",7.06130684701823e-17,1.03578182918321,0.078,0.033,2.40183291094478e-12,"Peds_Ctrl","ACAD8"
"RDH14",7.17099855481692e-17,0.592892160386089,0.163,0.097,2.43914344843543e-12,"Peds_Ctrl","RDH14"
"AC147651.1",7.24878696050903e-17,1.00130698004063,0.097,0.048,2.46560239674754e-12,"Peds_Ctrl","AC147651.1"
"ZNF589",7.67847165027198e-17,0.664830464032771,0.077,0.032,2.61175534712351e-12,"Peds_Ctrl","ZNF589"
"DCTN6",7.78370590733676e-17,0.758418282672145,0.084,0.037,2.64754972732153e-12,"Peds_Ctrl","DCTN6"
"DDIT4",7.97826260133312e-17,1.176627589543,0.085,0.039,2.71372624121745e-12,"Peds_Ctrl","DDIT4"
"COX14",8.15946343471461e-17,0.645694788774302,0.109,0.056,2.77535989268383e-12,"Peds_Ctrl","COX14"
"SMIM29",8.20382880483912e-17,1.5865255982183,0.061,0.023,2.79045032967798e-12,"Peds_Ctrl","SMIM29"
"TIGD7",8.22066943575319e-17,0.510686503182388,0.124,0.066,2.79617850187709e-12,"Peds_Ctrl","TIGD7"
"RBM7",8.75455741391718e-17,0.793075148276721,0.089,0.041,2.97777515876979e-12,"Peds_Ctrl","RBM7"
"SELENOM",8.81313798741803e-17,0.534971119938839,0.072,0.029,2.99770075504037e-12,"Peds_Ctrl","SELENOM"
"ST6GALNAC3",9.15496727242131e-17,0.534503846063159,0.058,0.02,3.11397056804138e-12,"Peds_Ctrl","ST6GALNAC3"
"PRADC1",9.18272669104652e-17,0.723946143651307,0.094,0.045,3.12341265669256e-12,"Peds_Ctrl","PRADC1"
"COQ3",9.25720332121685e-17,0.55962559142508,0.127,0.068,3.1487451376787e-12,"Peds_Ctrl","COQ3"
"MKS1",9.85078650167561e-17,1.20186197661298,0.059,0.021,3.35064652067994e-12,"Peds_Ctrl","MKS1"
"LINC00863",9.86955728576605e-17,0.912704926556481,0.105,0.053,3.35703121518047e-12,"Peds_Ctrl","LINC00863"
"TFAM",9.93054075794237e-17,0.842507740187225,0.097,0.047,3.37777413340652e-12,"Peds_Ctrl","TFAM"
"DDX27",9.96863632657617e-17,0.590472792296346,0.084,0.037,3.39073196012162e-12,"Peds_Ctrl","DDX27"
"AHSA1",1.00424450697044e-16,0.701491590987789,0.081,0.035,3.41583726600926e-12,"Peds_Ctrl","AHSA1"
"HSD17B10",1.08090548585188e-16,1.5980693258244,0.053,0.017,3.67659191957657e-12,"Peds_Ctrl","HSD17B10"
"ETHE1",1.11871176465004e-16,0.835680611442452,0.052,0.016,3.80518619628065e-12,"Peds_Ctrl","ETHE1"
"ARF3",1.12303901073627e-16,0.925854101294526,0.059,0.021,3.81990489111836e-12,"Peds_Ctrl","ARF3"
"FAM53C",1.12599761712042e-16,0.571954541841787,0.115,0.059,3.82996829487341e-12,"Peds_Ctrl","FAM53C"
"TMEM64",1.23494434140771e-16,0.749226324460998,0.074,0.03,4.20053968286419e-12,"Peds_Ctrl","TMEM64"
"TUBA8",1.24878420911161e-16,1.06504002384713,0.068,0.027,4.24761460887223e-12,"Peds_Ctrl","TUBA8"
"KLHL11",1.25010274516918e-16,1.40116125625597,0.058,0.021,4.25209947741845e-12,"Peds_Ctrl","KLHL11"
"AC133550.3",1.25760797074898e-16,0.531613095868925,0.056,0.019,4.27762775170558e-12,"Peds_Ctrl","AC133550.3"
"POLDIP2",1.30645140267702e-16,0.75629020713997,0.093,0.044,4.44376380106562e-12,"Peds_Ctrl","POLDIP2"
"CAMK2A",1.32607171923482e-16,0.643542466034459,0.088,0.04,4.5105003458053e-12,"Peds_Ctrl","CAMK2A"
"PLP2",1.32993690870468e-16,1.13770863867144,0.05,0.015,4.52364740126811e-12,"Peds_Ctrl","PLP2"
"PPP2R5B",1.47058120815853e-16,0.864730790137152,0.072,0.029,5.00203492143043e-12,"Peds_Ctrl","PPP2R5B"
"NBPF19",1.48402783831123e-16,0.67539980270807,0.053,0.017,5.04777228923181e-12,"Peds_Ctrl","NBPF19"
"STAT1",1.53272847333024e-16,0.613586717192283,0.082,0.036,5.21342262918548e-12,"Peds_Ctrl","STAT1"
"EAF1",1.56051962593759e-16,1.0081769773666,0.065,0.025,5.30795145566411e-12,"Peds_Ctrl","EAF1"
"PACSIN1",1.64930426396114e-16,0.979164977711267,0.058,0.02,5.60994352343742e-12,"Peds_Ctrl","PACSIN1"
"NDRG1",1.70456465218913e-16,0.650998954436966,0.067,0.026,5.79790620795612e-12,"Peds_Ctrl","NDRG1"
"LAMTOR3",1.72835029915633e-16,0.719663356599868,0.095,0.046,5.87881070755036e-12,"Peds_Ctrl","LAMTOR3"
"FAM221A",1.76380103375227e-16,0.502171182661216,0.088,0.04,5.99939283620498e-12,"Peds_Ctrl","FAM221A"
"SDHAF4",1.78337069324391e-16,0.70090632497365,0.115,0.06,6.06595707599983e-12,"Peds_Ctrl","SDHAF4"
"POLR2D",1.81522621742954e-16,0.631564805796234,0.071,0.029,6.17431045596483e-12,"Peds_Ctrl","POLR2D"
"BRPF3",1.83466696311114e-16,0.887062592557928,0.068,0.027,6.24043620832624e-12,"Peds_Ctrl","BRPF3"
"RGP1",1.86711313008837e-16,0.602585124650203,0.088,0.04,6.35079860068259e-12,"Peds_Ctrl","RGP1"
"ILF2",1.9185990373339e-16,0.688331707267804,0.078,0.034,6.52592276558752e-12,"Peds_Ctrl","ILF2"
"CCT7",2.00548880290732e-16,0.715001805920698,0.093,0.044,6.82146961420897e-12,"Peds_Ctrl","CCT7"
"FAM66B",2.09655288417224e-16,0.799771195031255,0.081,0.036,7.13121498022347e-12,"Peds_Ctrl","FAM66B"
"NLN",2.21992203008087e-16,0.883742520301813,0.08,0.036,7.55084279311708e-12,"Peds_Ctrl","NLN"
"B3GNTL1",2.24826349277767e-16,0.6814622706916,0.083,0.037,7.64724344433398e-12,"Peds_Ctrl","B3GNTL1"
"ATG9A",2.34256608128323e-16,0.529745526670668,0.079,0.034,7.96800426887677e-12,"Peds_Ctrl","ATG9A"
"B3GAT3",2.40216277813533e-16,0.841761204802024,0.068,0.027,8.17071647354951e-12,"Peds_Ctrl","B3GAT3"
"AP000926.2",2.44929540199903e-16,0.953663391695192,0.07,0.028,8.33103338035951e-12,"Peds_Ctrl","AP000926.2"
"REXO4",2.45376876112351e-16,0.601134045337474,0.092,0.043,8.34624906408552e-12,"Peds_Ctrl","REXO4"
"ZNF449",2.49763585766207e-16,0.812166310040634,0.105,0.053,8.49545860625177e-12,"Peds_Ctrl","ZNF449"
"VMA21",2.55665860264046e-16,0.855835337857596,0.075,0.032,8.69621857102125e-12,"Peds_Ctrl","VMA21"
"MRFAP1L1",2.57186263148687e-16,0.963061958880844,0.082,0.037,8.74793355473945e-12,"Peds_Ctrl","MRFAP1L1"
"PAK1IP1",2.59429638465271e-16,1.31964698964198,0.058,0.021,8.82423972275773e-12,"Peds_Ctrl","PAK1IP1"
"PIAS4",2.61651838276287e-16,0.677278180721798,0.065,0.025,8.89982562712961e-12,"Peds_Ctrl","PIAS4"
"LCAT",2.64781697362867e-16,0.952273615432411,0.064,0.024,9.00628465410056e-12,"Peds_Ctrl","LCAT"
"DGAT1",2.70570281948752e-16,0.765968947195475,0.072,0.03,9.20317757020487e-12,"Peds_Ctrl","DGAT1"
"SHC1",2.74829059400222e-16,1.03808756682486,0.06,0.022,9.34803562643917e-12,"Peds_Ctrl","SHC1"
"TWISTNB",3.27784153603174e-16,1.03570897454867,0.061,0.023,1.11492502006584e-11,"Peds_Ctrl","TWISTNB"
"SSX2IP",3.35465917878574e-16,0.730944103949093,0.076,0.032,1.14105377307218e-11,"Peds_Ctrl","SSX2IP"
"TMEM9",3.41222941603551e-16,0.976448681722197,0.082,0.037,1.16063571357032e-11,"Peds_Ctrl","TMEM9"
"CLN6",3.50359584844277e-16,0.537354626315835,0.074,0.031,1.19171309188932e-11,"Peds_Ctrl","CLN6"
"FAM229B",3.76788866782111e-16,0.661084913246082,0.109,0.056,1.28160965147267e-11,"Peds_Ctrl","FAM229B"
"NCLN",3.93871527343968e-16,0.593484914777827,0.064,0.025,1.33971461310777e-11,"Peds_Ctrl","NCLN"
"TUBA4A",4.0640521870737e-16,1.3796640006377,0.05,0.016,1.38234671091125e-11,"Peds_Ctrl","TUBA4A"
"KDELR1",4.15197907816774e-16,0.633702531343436,0.087,0.04,1.41225416364797e-11,"Peds_Ctrl","KDELR1"
"PSMC4",4.17730623405713e-16,0.545092413776211,0.095,0.046,1.42086894245219e-11,"Peds_Ctrl","PSMC4"
"NPRL2",4.31261655810217e-16,1.28146007293583,0.06,0.023,1.46689339607287e-11,"Peds_Ctrl","NPRL2"
"AC007406.5",4.50063072474112e-16,0.580568329779299,0.08,0.036,1.53084453471344e-11,"Peds_Ctrl","AC007406.5"
"AL353801.3",4.59018687414851e-16,1.58718077716268,0.054,0.019,1.56130616337288e-11,"Peds_Ctrl","AL353801.3"
"MSI1",4.76533682275176e-16,0.503487959422019,0.051,0.016,1.62088166689078e-11,"Peds_Ctrl","MSI1"
"ACLY",5.07868048311346e-16,0.567035543195537,0.067,0.026,1.72746237952621e-11,"Peds_Ctrl","ACLY"
"RNH1",5.13083880818295e-16,0.683624691837593,0.138,0.079,1.74520351221535e-11,"Peds_Ctrl","RNH1"
"ASF1A",5.19331258104258e-16,0.983491470885534,0.077,0.034,1.76645334131582e-11,"Peds_Ctrl","ASF1A"
"RCAN3",5.24162025012565e-16,0.668317950902074,0.055,0.019,1.78288471187774e-11,"Peds_Ctrl","RCAN3"
"NIT1",5.5049957785104e-16,1.01843416862742,0.081,0.037,1.87246926410253e-11,"Peds_Ctrl","NIT1"
"RD3L",5.60810077374371e-16,0.951644328075093,0.117,0.065,1.90753939718119e-11,"Peds_Ctrl","RD3L"
"SCN1A",5.62935022847834e-16,1.69700836798557,0.058,0.022,1.91476718671462e-11,"Peds_Ctrl","SCN1A"
"DAD1",5.69106803640669e-16,0.611311859223455,0.098,0.048,1.93575988190337e-11,"Peds_Ctrl","DAD1"
"MRPL24",5.71358815699829e-16,1.21892399489073,0.067,0.028,1.9434198757214e-11,"Peds_Ctrl","MRPL24"
"UXS1",6.09484566471459e-16,0.683367796538451,0.097,0.048,2.07310080439602e-11,"Peds_Ctrl","UXS1"
"RNASEH1",6.26597417623361e-16,0.526070623202316,0.104,0.053,2.1313084563041e-11,"Peds_Ctrl","RNASEH1"
"MATR3",6.30045424017795e-16,0.539209151907518,0.06,0.022,2.14303650525413e-11,"Peds_Ctrl","MATR3"
"ZNF281",6.58696020596698e-16,0.899582666089493,0.07,0.029,2.24048864445761e-11,"Peds_Ctrl","ZNF281"
"PLA2G4B",6.77238447073696e-16,1.13186513223066,0.056,0.02,2.30355885387647e-11,"Peds_Ctrl","PLA2G4B"
"CLPP",7.00491052358799e-16,0.985859841609071,0.051,0.017,2.38265026549322e-11,"Peds_Ctrl","CLPP"
"ATP6AP1",7.36995052876099e-16,0.54198639091367,0.077,0.034,2.50681497285276e-11,"Peds_Ctrl","ATP6AP1"
"ACSF2",7.48237272691446e-16,0.899348961279716,0.075,0.032,2.54505425933269e-11,"Peds_Ctrl","ACSF2"
"OXLD1",7.49702205785986e-16,1.4307820161196,0.06,0.023,2.55003708276045e-11,"Peds_Ctrl","OXLD1"
"DUSP14",7.52484328350145e-16,0.77175398217071,0.055,0.019,2.55950019445018e-11,"Peds_Ctrl","DUSP14"
"ANKRD49",7.76534342215819e-16,0.95269623983915,0.069,0.029,2.64130391161289e-11,"Peds_Ctrl","ANKRD49"
"GPC5",8.49896910249534e-16,0.905004467820422,0.061,0.024,2.89083935052277e-11,"Peds_Ctrl","GPC5"
"DLL1",8.67976900269834e-16,1.27344951232758,0.05,0.016,2.95233662857781e-11,"Peds_Ctrl","DLL1"
"GRN",9.71429077869517e-16,0.781373230466044,0.066,0.026,3.30421886546537e-11,"Peds_Ctrl","GRN"
"RNF139",1.01090218924411e-15,0.661108358606689,0.094,0.046,3.43848270649492e-11,"Peds_Ctrl","RNF139"
"MRTO4",1.04275726659322e-15,0.921636172630286,0.051,0.017,3.54683456659019e-11,"Peds_Ctrl","MRTO4"
"PYM1",1.06137961583188e-15,0.602536449209496,0.103,0.052,3.61017662529055e-11,"Peds_Ctrl","PYM1"
"PCIF1",1.07548329032394e-15,1.14528505981789,0.063,0.025,3.65814886370786e-11,"Peds_Ctrl","PCIF1"
"PLEKHH1",1.21816385559151e-15,0.602355855779489,0.082,0.037,4.14346253840896e-11,"Peds_Ctrl","PLEKHH1"
"RIOK2",1.30824088106474e-15,0.548414178604023,0.093,0.045,4.4498505328536e-11,"Peds_Ctrl","RIOK2"
"PANK4",1.32437273950978e-15,1.38914596305166,0.05,0.016,4.50472143616856e-11,"Peds_Ctrl","PANK4"
"UBQLN4",1.53344003217933e-15,0.636741280663755,0.065,0.026,5.21584292545477e-11,"Peds_Ctrl","UBQLN4"
"C1orf35",1.63044082277678e-15,0.604293203362906,0.098,0.049,5.54578141459293e-11,"Peds_Ctrl","C1orf35"
"UBIAD1",1.70418243102496e-15,0.569755804662324,0.071,0.03,5.79660612088828e-11,"Peds_Ctrl","UBIAD1"
"FAM85B",1.85424982216864e-15,0.789357772957895,0.051,0.017,6.30704534512441e-11,"Peds_Ctrl","FAM85B"
"PMPCA",1.94402370901138e-15,0.738653340661764,0.087,0.041,6.61240224383131e-11,"Peds_Ctrl","PMPCA"
"ABHD13",1.96728323260241e-15,0.531250852175244,0.101,0.051,6.69151718737383e-11,"Peds_Ctrl","ABHD13"
"SLC25A44",2.01887562840545e-15,0.647164207239189,0.07,0.029,6.8670035624583e-11,"Peds_Ctrl","SLC25A44"
"DCAF13",2.04953523521318e-15,0.681915472489591,0.066,0.027,6.9712891490541e-11,"Peds_Ctrl","DCAF13"
"PDAP1",2.13134839414315e-15,0.58643638684316,0.104,0.054,7.24956842783853e-11,"Peds_Ctrl","PDAP1"
"SIVA1",2.14459879220507e-15,0.52984769981677,0.14,0.081,7.29463833180633e-11,"Peds_Ctrl","SIVA1"
"TMEM179B",2.18878849648169e-15,0.642140809817787,0.117,0.064,7.44494519193283e-11,"Peds_Ctrl","TMEM179B"
"RNF141",2.22927079689155e-15,0.655784335336702,0.083,0.039,7.58264168854692e-11,"Peds_Ctrl","RNF141"
"SMIM20",2.28867234359779e-15,0.673966790408154,0.069,0.029,7.78469010951352e-11,"Peds_Ctrl","SMIM20"
"GPR108",2.35991518935708e-15,0.942726855579012,0.068,0.028,8.02701552507917e-11,"Peds_Ctrl","GPR108"
"FRMD8",2.38946099321973e-15,0.540518532544671,0.063,0.025,8.12751262233759e-11,"Peds_Ctrl","FRMD8"
