"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"GPX4",2.70295655402604e-39,1.38769401470461,0.146,0.062,9.19383642286417e-35,"Peds_Ctrl","GPX4"
"IFRD2",2.97886502853892e-39,2.46722712957128,0.063,0.013,1.01323115080723e-34,"Peds_Ctrl","IFRD2"
"GPAA1",2.9912725478783e-39,1.94225093456999,0.079,0.021,1.01745144443533e-34,"Peds_Ctrl","GPAA1"
"DBN1",3.9183681173576e-39,2.41157205249139,0.071,0.017,1.33279373143801e-34,"Peds_Ctrl","DBN1"
"DAP3",3.95972740057475e-39,0.720598927931684,0.219,0.11,1.34686167803149e-34,"Peds_Ctrl","DAP3"
"LINS1",4.10555372938462e-39,1.18304319695867,0.138,0.056,1.39646304551288e-34,"Peds_Ctrl","LINS1"
"PCYOX1",4.13551782265851e-39,1.09704259031739,0.143,0.059,1.40665503219907e-34,"Peds_Ctrl","PCYOX1"
"MRPS21",4.55967737325395e-39,1.03731482782287,0.198,0.098,1.5509286617386e-34,"Peds_Ctrl","MRPS21"
"RPS9",4.68654494908779e-39,0.623963999123247,0.234,0.121,1.59408139898272e-34,"Peds_Ctrl","RPS9"
"LARP4",7.26198952938009e-39,0.648141344919232,0.315,0.186,2.47009311852334e-34,"Peds_Ctrl","LARP4"
"UTP23",7.34586545514599e-39,1.13699022307708,0.128,0.049,2.49862267591336e-34,"Peds_Ctrl","UTP23"
"ATG13",7.71662383583012e-39,0.676570093458567,0.314,0.184,2.62473243151926e-34,"Peds_Ctrl","ATG13"
"TBC1D8",7.83752746232059e-39,0.594960000481714,0.319,0.189,2.66585659103373e-34,"Peds_Ctrl","TBC1D8"
"DIS3",8.4088301160005e-39,0.828468285296811,0.207,0.102,2.86017947565641e-34,"Peds_Ctrl","DIS3"
"ANGEL1",8.79840188280663e-39,0.997081357294489,0.165,0.074,2.99268841641785e-34,"Peds_Ctrl","ANGEL1"
"RPS3",9.81968924353828e-39,0.770664045196645,0.236,0.125,3.34006909929711e-34,"Peds_Ctrl","RPS3"
"UFM1",1.17618168291428e-38,0.805413549857777,0.246,0.133,4.00066437626464e-34,"Peds_Ctrl","UFM1"
"IMPA2",1.20946487675618e-38,1.34891818688991,0.097,0.031,4.11387383179847e-34,"Peds_Ctrl","IMPA2"
"ABCF2",1.33669755179106e-38,1.55857812882347,0.078,0.02,4.54664305266212e-34,"Peds_Ctrl","ABCF2"
"SNX21",1.53123138008539e-38,1.02280118015534,0.151,0.064,5.20833041622244e-34,"Peds_Ctrl","SNX21"
"CCNB1IP1",1.72748869831393e-38,0.825821962336176,0.167,0.074,5.875880058445e-34,"Peds_Ctrl","CCNB1IP1"
"SEL1L",1.78682440905675e-38,0.783152766851295,0.232,0.121,6.07770454496562e-34,"Peds_Ctrl","SEL1L"
"NNT",1.9655416223052e-38,0.729154885273802,0.338,0.209,6.68559327410889e-34,"Peds_Ctrl","NNT"
"CCT4",2.03137142601953e-38,0.801109649850698,0.17,0.077,6.90950676846285e-34,"Peds_Ctrl","CCT4"
"CALR",2.19722839412612e-38,0.77904407130914,0.149,0.062,7.47365265978058e-34,"Peds_Ctrl","CALR"
"AC015983.2",2.33939848561235e-38,2.1837631036363,0.06,0.012,7.95723000896185e-34,"Peds_Ctrl","AC015983.2"
"RNPS1",2.66160277490467e-38,0.802880892565029,0.206,0.102,9.05317567856076e-34,"Peds_Ctrl","RNPS1"
"ZFX",2.69530288084488e-38,0.559568881594704,0.291,0.164,9.16780321890577e-34,"Peds_Ctrl","ZFX"
"SNHG29",2.69624329768546e-38,1.05831819767072,0.155,0.068,9.17100195274734e-34,"Peds_Ctrl","SNHG29"
"SYBU",3.09010573548656e-38,1.16573117132128,0.149,0.064,1.0510685648684e-33,"Peds_Ctrl","SYBU"
"NDUFA11",3.10169512976849e-38,1.28406072806889,0.179,0.088,1.05501058143946e-33,"Peds_Ctrl","NDUFA11"
"ABCE1",4.17274765269886e-38,1.06315335719032,0.164,0.074,1.41931838658899e-33,"Peds_Ctrl","ABCE1"
"PKDCC",5.2848028345418e-38,0.763482859459196,0.193,0.093,1.79757283614105e-33,"Peds_Ctrl","PKDCC"
"AL035446.2",5.36053415007426e-38,1.17927334416144,0.216,0.115,1.82333208580626e-33,"Peds_Ctrl","AL035446.2"
"VPS4B",5.36431814167817e-38,0.598545163663605,0.238,0.125,1.82461917271041e-33,"Peds_Ctrl","VPS4B"
"CPSF7",5.87577478021522e-38,0.700093789246793,0.25,0.135,1.99858603374241e-33,"Peds_Ctrl","CPSF7"
"AC095032.1",7.30928698985833e-38,1.38047364797959,0.089,0.027,2.48618087673041e-33,"Peds_Ctrl","AC095032.1"
"KDM3A",7.77494605550743e-38,0.716105107315586,0.262,0.145,2.6445701513203e-33,"Peds_Ctrl","KDM3A"
"ST6GALNAC6",8.32694678669108e-38,1.53245442072504,0.091,0.028,2.8323276800251e-33,"Peds_Ctrl","ST6GALNAC6"
"VSIR",8.68912228934869e-38,2.28345685301544,0.064,0.014,2.95551805549906e-33,"Peds_Ctrl","VSIR"
"RABGGTB",9.9545148198067e-38,1.53847950304638,0.116,0.043,3.38592867080905e-33,"Peds_Ctrl","RABGGTB"
"TSPAN13",1.10455522105778e-37,1.15214020737579,0.133,0.054,3.75703412890593e-33,"Peds_Ctrl","TSPAN13"
"AL359232.1",1.21521126006976e-37,1.27465797674631,0.123,0.048,4.13341958000129e-33,"Peds_Ctrl","AL359232.1"
"G3BP1",1.26201772288486e-37,0.627322647371154,0.299,0.174,4.29262708262058e-33,"Peds_Ctrl","G3BP1"
"NOL9",1.4434536554148e-37,0.833922891076812,0.168,0.076,4.90976326352789e-33,"Peds_Ctrl","NOL9"
"ARL6IP5",1.58771122548732e-37,0.821356327239039,0.192,0.093,5.40044096237259e-33,"Peds_Ctrl","ARL6IP5"
"ABTB2",1.6773428958922e-37,0.730260599371716,0.488,0.36,5.70531412608773e-33,"Peds_Ctrl","ABTB2"
"VASN",1.76044023757826e-37,2.20488346471263,0.061,0.012,5.9879614240987e-33,"Peds_Ctrl","VASN"
"COQ10B",2.02891015042674e-37,0.903653358853516,0.156,0.068,6.90113498566151e-33,"Peds_Ctrl","COQ10B"
"NADSYN1",2.11314780573506e-37,1.18360507757526,0.133,0.054,7.18766094642722e-33,"Peds_Ctrl","NADSYN1"
"TYMP",2.28765510669135e-37,1.03239043622582,0.126,0.049,7.78123007989994e-33,"Peds_Ctrl","TYMP"
"TMEM120A",2.38471047049076e-37,1.44432096877774,0.136,0.057,8.11135419432728e-33,"Peds_Ctrl","TMEM120A"
"ALDH16A1",2.76187171543426e-37,2.16002171635963,0.061,0.013,9.39423045287808e-33,"Peds_Ctrl","ALDH16A1"
"BRD2",3.39426870677544e-37,0.819624452732031,0.191,0.093,1.1545265579226e-32,"Peds_Ctrl","BRD2"
"LSG1",3.50348890451169e-37,1.0157157521389,0.137,0.057,1.19167671598061e-32,"Peds_Ctrl","LSG1"
"TADA2A",3.72473294662748e-37,0.725727289276585,0.198,0.097,1.26693066446587e-32,"Peds_Ctrl","TADA2A"
"TOR1AIP1",4.38244506820466e-37,0.604140873374531,0.293,0.169,1.49064486549913e-32,"Peds_Ctrl","TOR1AIP1"
"NOL8",4.47733183328945e-37,0.948745199208753,0.166,0.076,1.52291964977507e-32,"Peds_Ctrl","NOL8"
"AAMP",5.24661289602504e-37,1.25784506215093,0.135,0.056,1.78458291045396e-32,"Peds_Ctrl","AAMP"
"MLF2",5.73273443236149e-37,1.52408489042175,0.12,0.047,1.94993228982344e-32,"Peds_Ctrl","MLF2"
"AC010210.1",6.0813449673988e-37,0.974657097688404,0.188,0.092,2.06850867721103e-32,"Peds_Ctrl","AC010210.1"
"SOD3",6.89019370001566e-37,1.35426021756783,0.095,0.031,2.34363048512333e-32,"Peds_Ctrl","SOD3"
"BNIP3",8.29086250798669e-37,1.08569419759275,0.128,0.051,2.82005397346659e-32,"Peds_Ctrl","BNIP3"
"HNRNPH3",8.78247316173848e-37,0.591525888653626,0.377,0.241,2.98727042123373e-32,"Peds_Ctrl","HNRNPH3"
"IK",9.46980240733942e-37,1.23907617869843,0.123,0.048,3.22105859083243e-32,"Peds_Ctrl","IK"
"C22orf39",9.58967869192011e-37,2.76092632742746,0.057,0.011,3.26183331026971e-32,"Peds_Ctrl","C22orf39"
"PIK3C2B",1.00781326128455e-36,1.43250509933905,0.087,0.027,3.42797602693327e-32,"Peds_Ctrl","PIK3C2B"
"SGF29",1.05268412586891e-36,1.16266860594472,0.121,0.047,3.58059978573052e-32,"Peds_Ctrl","SGF29"
"MAP3K3",1.06441513422145e-36,0.526386156567732,0.339,0.207,3.62050163754084e-32,"Peds_Ctrl","MAP3K3"
"PNPLA2",1.112695156645e-36,1.55921823412489,0.102,0.035,3.7847213058123e-32,"Peds_Ctrl","PNPLA2"
"NOTCH2NLA",1.11860314593559e-36,2.02230409167853,0.082,0.024,3.80481674058531e-32,"Peds_Ctrl","NOTCH2NLA"
"NOD1",1.39454697171638e-36,0.580629297164261,0.343,0.215,4.74341206959608e-32,"Peds_Ctrl","NOD1"
"DAB2",1.52129776095007e-36,0.932785462138447,0.137,0.057,5.17454220409556e-32,"Peds_Ctrl","DAB2"
"COMMD4",1.53681589140869e-36,1.78802246862576,0.085,0.026,5.22732557303752e-32,"Peds_Ctrl","COMMD4"
"UBE2J1",1.66363957983245e-36,0.760463757737361,0.201,0.1,5.65870366684211e-32,"Peds_Ctrl","UBE2J1"
"HACD1",1.67038117031987e-36,1.51614921665341,0.076,0.02,5.68163451272602e-32,"Peds_Ctrl","HACD1"
"MBD4",1.86193771464397e-36,1.00379780808764,0.186,0.092,6.33319494259001e-32,"Peds_Ctrl","MBD4"
"BTBD3",1.95055317532637e-36,0.766669143607319,0.332,0.208,6.63461157055511e-32,"Peds_Ctrl","BTBD3"
"PKM",1.9521210959321e-36,1.12718866179211,0.161,0.075,6.63994469570346e-32,"Peds_Ctrl","PKM"
"UBLCP1",2.0081404100476e-36,1.05827542626741,0.123,0.048,6.83048879073591e-32,"Peds_Ctrl","UBLCP1"
"SLC7A2",2.13341668109673e-36,1.27272492286144,0.073,0.019,7.25660349908241e-32,"Peds_Ctrl","SLC7A2"
"TP53",2.3386453745092e-36,1.06494591882521,0.103,0.035,7.9546683768556e-32,"Peds_Ctrl","TP53"
"PCBP1",2.77681232238561e-36,1.3397696210922,0.106,0.038,9.44504943336241e-32,"Peds_Ctrl","PCBP1"
"PLCL1",2.94194435058145e-36,0.733915496576136,0.409,0.285,1.00067295140678e-31,"Peds_Ctrl","PLCL1"
"CANX",3.00114162969371e-36,0.701639986408442,0.206,0.104,1.02080831392402e-31,"Peds_Ctrl","CANX"
"ANKZF1",3.38619398861842e-36,1.39188197862874,0.12,0.047,1.15178002328867e-31,"Peds_Ctrl","ANKZF1"
"SLC7A8",3.92988904042123e-36,1.69063111328468,0.059,0.012,1.33671245820888e-31,"Peds_Ctrl","SLC7A8"
"ZNF322",4.58104332761883e-36,0.999122954517962,0.165,0.077,1.55819607745627e-31,"Peds_Ctrl","ZNF322"
"OCIAD1",5.0449362772889e-36,0.523091718955453,0.371,0.235,1.71598462535704e-31,"Peds_Ctrl","OCIAD1"
"MAF1",5.77264899928598e-36,2.1520350283921,0.064,0.015,1.96350883061713e-31,"Peds_Ctrl","MAF1"
"AGGF1",5.90403289821036e-36,0.992192616532186,0.177,0.085,2.00819774999727e-31,"Peds_Ctrl","AGGF1"
"SUCLA2",6.21235187520497e-36,0.693028183063037,0.304,0.182,2.11306936683222e-31,"Peds_Ctrl","SUCLA2"
"NCK1",6.5443412552261e-36,0.538861709899628,0.281,0.159,2.2259922345526e-31,"Peds_Ctrl","NCK1"
"WIPI2",7.12077092152037e-36,0.640580427823502,0.197,0.097,2.42205902124594e-31,"Peds_Ctrl","WIPI2"
"PCF11",8.04303787994122e-36,0.684113289435758,0.309,0.187,2.73575890448321e-31,"Peds_Ctrl","PCF11"
"RPL32",9.07975779449742e-36,0.620910975910002,0.238,0.129,3.08838881622035e-31,"Peds_Ctrl","RPL32"
"PDLIM1",9.17050748422003e-36,0.709405900012855,0.269,0.155,3.1192564156826e-31,"Peds_Ctrl","PDLIM1"
"PPP6C",9.18886238400347e-36,0.610185893687262,0.232,0.123,3.12549965129494e-31,"Peds_Ctrl","PPP6C"
"PRRC2A",9.1907729976448e-36,0.969797085024068,0.144,0.062,3.1261495274189e-31,"Peds_Ctrl","PRRC2A"
"AL031599.1",9.44858200324214e-36,2.09979559902089,0.062,0.014,3.21384068258278e-31,"Peds_Ctrl","AL031599.1"
"DNAJA3",1.0442273379087e-35,0.903570788744625,0.117,0.044,3.55183486716264e-31,"Peds_Ctrl","DNAJA3"
"EZH1",1.10462075836932e-35,0.641420895718589,0.313,0.19,3.75725704751741e-31,"Peds_Ctrl","EZH1"
"SUPT16H",1.17905458798942e-35,0.669239348756499,0.202,0.102,4.0104362755872e-31,"Peds_Ctrl","SUPT16H"
"DUS3L",1.35690660142064e-35,2.18681194496169,0.065,0.016,4.61538211407215e-31,"Peds_Ctrl","DUS3L"
"HSP90AB1",1.49131731352092e-35,0.847712570537597,0.218,0.117,5.07256671021005e-31,"Peds_Ctrl","HSP90AB1"
"HNRNPK",1.63790295340533e-35,0.710647453857959,0.323,0.198,5.5711631057129e-31,"Peds_Ctrl","HNRNPK"
"H1F0",1.87822377732848e-35,2.05104075524978,0.078,0.023,6.38859035620508e-31,"Peds_Ctrl","H1F0"
"GNAO1",1.96826882720786e-35,1.12429841143997,0.166,0.079,6.6948695888648e-31,"Peds_Ctrl","GNAO1"
"LRPPRC",2.01784162964308e-35,0.59648385066442,0.341,0.213,6.86348651906796e-31,"Peds_Ctrl","LRPPRC"
"TLE1",2.02969692073874e-35,0.596219670660464,0.225,0.119,6.90381110620076e-31,"Peds_Ctrl","TLE1"
"AC092652.2",2.17520524213621e-35,1.77258942375151,0.067,0.017,7.39874311060209e-31,"Peds_Ctrl","AC092652.2"
"WASF1",2.339626388094e-35,0.750669278327023,0.17,0.079,7.95800519646293e-31,"Peds_Ctrl","WASF1"
"ADIPOR2",2.39842214347228e-35,0.570865198360593,0.398,0.263,8.15799307880661e-31,"Peds_Ctrl","ADIPOR2"
"CUEDC2",2.59616239518882e-35,1.65120878278282,0.094,0.031,8.83058677099525e-31,"Peds_Ctrl","CUEDC2"
"SFXN1",2.75898021790849e-35,0.614706257473465,0.293,0.173,9.38439531319394e-31,"Peds_Ctrl","SFXN1"
"MGAT1",2.86172764804128e-35,1.09065324052355,0.127,0.052,9.73388042204762e-31,"Peds_Ctrl","MGAT1"
"EIF2B5",3.003132826149e-35,1.43254920111768,0.099,0.035,1.02148559948632e-30,"Peds_Ctrl","EIF2B5"
"PTPN18",3.09126008718085e-35,1.05055054859831,0.134,0.056,1.0514612060537e-30,"Peds_Ctrl","PTPN18"
"CLK4",3.55762837330886e-35,0.732210882897723,0.31,0.19,1.21009171489728e-30,"Peds_Ctrl","CLK4"
"DLST",3.88357645713484e-35,0.850934264515761,0.224,0.121,1.32095969612985e-30,"Peds_Ctrl","DLST"
"XRN2",3.92369236531739e-35,0.55937278410084,0.346,0.214,1.33460472113906e-30,"Peds_Ctrl","XRN2"
"SYNCRIP",4.61842071964513e-35,0.592083798612948,0.292,0.171,1.57090962358009e-30,"Peds_Ctrl","SYNCRIP"
"HEATR1",4.71669220118874e-35,0.704910547250132,0.215,0.113,1.60433568531234e-30,"Peds_Ctrl","HEATR1"
"TKT",5.14007526753204e-35,1.34664024042764,0.082,0.024,1.74834520149835e-30,"Peds_Ctrl","TKT"
"PNRC1",5.35543871321007e-35,0.661647072192676,0.258,0.145,1.82159892391127e-30,"Peds_Ctrl","PNRC1"
"LINC01341",5.64802597989685e-35,1.2874153015722,0.104,0.038,1.92111955680211e-30,"Peds_Ctrl","LINC01341"
"GAS1",5.8060939335646e-35,1.13212486977159,0.113,0.043,1.97488479056266e-30,"Peds_Ctrl","GAS1"
"ZNF385A",6.08332309617612e-35,2.42252979823824,0.058,0.012,2.06918151793334e-30,"Peds_Ctrl","ZNF385A"
"WHAMM",6.26249957888755e-35,0.880224236703356,0.162,0.075,2.13012660676281e-30,"Peds_Ctrl","WHAMM"
"ENO1",7.03294390846103e-35,0.981114767883865,0.164,0.077,2.39218554102394e-30,"Peds_Ctrl","ENO1"
"HGS",7.11968091981683e-35,1.15323934036649,0.131,0.055,2.4216882680665e-30,"Peds_Ctrl","HGS"
"SRI",7.35869389550173e-35,1.12238185223814,0.165,0.079,2.50298614161596e-30,"Peds_Ctrl","SRI"
"TMX2",7.66823917513982e-35,1.01094563780867,0.145,0.064,2.60827487303206e-30,"Peds_Ctrl","TMX2"
"CRLF1",8.1992374281195e-35,0.925607993633708,0.147,0.065,2.78888861880057e-30,"Peds_Ctrl","CRLF1"
"PPCS",8.25728651477194e-35,1.37441492729842,0.102,0.036,2.80863343513453e-30,"Peds_Ctrl","PPCS"
"PMPCB",8.81241350956143e-35,0.860824571634782,0.212,0.112,2.99745433114223e-30,"Peds_Ctrl","PMPCB"
"GTF2H2",9.55982655158782e-35,1.02128504925655,0.147,0.066,3.25167940325708e-30,"Peds_Ctrl","GTF2H2"
"RPL18",1.0221885022094e-34,0.778031530265892,0.217,0.116,3.47687197141507e-30,"Peds_Ctrl","RPL18"
"VDAC2",1.08553247885839e-34,1.1067950084019,0.166,0.08,3.69233017358893e-30,"Peds_Ctrl","VDAC2"
"MCRS1",1.11883415663405e-34,1.68932157904884,0.076,0.021,3.80560250037507e-30,"Peds_Ctrl","MCRS1"
"P4HB",1.13484835597469e-34,0.755154537106456,0.194,0.098,3.8600731980123e-30,"Peds_Ctrl","P4HB"
"PARVA",1.30180206329486e-34,0.511560994398944,0.377,0.242,4.42794953809113e-30,"Peds_Ctrl","PARVA"
"MON1B",1.44768984231186e-34,0.951064462150728,0.106,0.039,4.92417222963957e-30,"Peds_Ctrl","MON1B"
"TRIM4",1.49289484458722e-34,0.737956545271101,0.203,0.105,5.07793252437898e-30,"Peds_Ctrl","TRIM4"
"ECHDC1",1.53988305641341e-34,0.586624872679825,0.33,0.204,5.23775822808457e-30,"Peds_Ctrl","ECHDC1"
"HSDL2",1.55102120557595e-34,0.667854024956354,0.243,0.135,5.27564352864604e-30,"Peds_Ctrl","HSDL2"
"EDRF1",1.55398397762846e-34,0.837159775109734,0.235,0.129,5.28572110150543e-30,"Peds_Ctrl","EDRF1"
"C1orf43",1.56499907558291e-34,0.711607332415151,0.195,0.099,5.3231878556877e-30,"Peds_Ctrl","C1orf43"
"ZNF33B",1.59441397327274e-34,0.992460657370128,0.137,0.059,5.42323968868988e-30,"Peds_Ctrl","ZNF33B"
"PGAM2",1.60856918020696e-34,1.88355871128677,0.082,0.026,5.47138720955594e-30,"Peds_Ctrl","PGAM2"
"RPS3A",1.75195482277696e-34,0.561607485164504,0.261,0.148,5.95909913419355e-30,"Peds_Ctrl","RPS3A"
"AMOTL2",1.82147334309939e-34,1.56311844728257,0.069,0.018,6.19555942921825e-30,"Peds_Ctrl","AMOTL2"
"COX4I1",1.89754946668924e-34,0.901005625816247,0.229,0.13,6.45432475599679e-30,"Peds_Ctrl","COX4I1"
"SECISBP2",1.90756658319618e-34,0.502791694069863,0.463,0.32,6.4883969760835e-30,"Peds_Ctrl","SECISBP2"
"ATP6V0C",1.90969055068771e-34,1.2058951704542,0.101,0.036,6.49562143910917e-30,"Peds_Ctrl","ATP6V0C"
"EIF3B",1.95331849989757e-34,0.546903117712426,0.194,0.096,6.6440175455516e-30,"Peds_Ctrl","EIF3B"
"ANKRD49",2.30458899507299e-34,1.25025332972666,0.135,0.058,7.83882900784126e-30,"Peds_Ctrl","ANKRD49"
"BCCIP",2.34637388441457e-34,0.8076913498934,0.173,0.083,7.9809561304477e-30,"Peds_Ctrl","BCCIP"
"PRRG1",2.71535051529975e-34,0.898983385766283,0.154,0.07,9.23599324274058e-30,"Peds_Ctrl","PRRG1"
"TAF1C",2.90510035919709e-34,1.43699506840252,0.096,0.034,9.88140836177298e-30,"Peds_Ctrl","TAF1C"
"VASH2",2.90982654834574e-34,1.51609141332831,0.085,0.027,9.89748402154321e-30,"Peds_Ctrl","VASH2"
"NUP35",2.97025382270273e-34,0.851176398506689,0.134,0.057,1.01030213525411e-29,"Peds_Ctrl","NUP35"
"CDK10",3.18893599466016e-34,0.951454057673959,0.137,0.06,1.08468468922371e-29,"Peds_Ctrl","CDK10"
"SNHG1",3.29671345441729e-34,2.02750029285224,0.078,0.023,1.1213441143855e-29,"Peds_Ctrl","SNHG1"
"RPL6",3.49621310862973e-34,0.622891344216522,0.254,0.143,1.18920192676932e-29,"Peds_Ctrl","RPL6"
"SELENOH",3.55485441131904e-34,1.23571924320747,0.115,0.045,1.20914817946606e-29,"Peds_Ctrl","SELENOH"
"SF3A2",3.64244593155727e-34,1.59034494167514,0.093,0.032,1.23894155915989e-29,"Peds_Ctrl","SF3A2"
"STON1",3.72014060089155e-34,1.6292223683567,0.099,0.036,1.26536862398725e-29,"Peds_Ctrl","STON1"
"PDPK1",3.80916517028314e-34,1.04319467478627,0.154,0.071,1.29564944102011e-29,"Peds_Ctrl","PDPK1"
"COL28A1",4.15810510861747e-34,1.0732184846586,0.102,0.037,1.41433787164515e-29,"Peds_Ctrl","COL28A1"
"FUOM",4.1590268750997e-34,2.87781305710481,0.05,0.009,1.41465140129641e-29,"Peds_Ctrl","FUOM"
"TNNC1",4.198006237181e-34,0.850719028626218,0.393,0.297,1.42790984151474e-29,"Peds_Ctrl","TNNC1"
"RMND5A",4.69490434101111e-34,0.866195904738645,0.143,0.063,1.59692476255152e-29,"Peds_Ctrl","RMND5A"
"ABHD14B",4.71763975291374e-34,2.02186323840452,0.069,0.019,1.60465798555608e-29,"Peds_Ctrl","ABHD14B"
"GABPB1-AS1",5.26552040655776e-34,0.507195530208428,0.437,0.298,1.79101411108656e-29,"Peds_Ctrl","GABPB1-AS1"
"RPL22",5.4272598488928e-34,0.594555667897989,0.204,0.104,1.8460281650024e-29,"Peds_Ctrl","RPL22"
"AL603840.1",5.928152564243e-34,1.04751982851849,0.145,0.065,2.01640181320161e-29,"Peds_Ctrl","AL603840.1"
"LIN52",7.14163262326376e-34,0.681949401090679,0.233,0.129,2.42915492047694e-29,"Peds_Ctrl","LIN52"
"PIGM",7.61296189971917e-34,1.62850843952793,0.076,0.022,2.58947286057048e-29,"Peds_Ctrl","PIGM"
"EXOC1",8.41930866075624e-34,0.612072445513771,0.317,0.195,2.86374364786963e-29,"Peds_Ctrl","EXOC1"
"IMP4",8.59060278646328e-34,2.01788843152711,0.067,0.018,2.92200763178762e-29,"Peds_Ctrl","IMP4"
"CFAP97",8.83206228342408e-34,0.770841610722843,0.191,0.097,3.00413766508387e-29,"Peds_Ctrl","CFAP97"
"IRAK4",9.16187545525146e-34,0.871169509422468,0.165,0.079,3.11632031734923e-29,"Peds_Ctrl","IRAK4"
"KLF6",9.4052034098904e-34,0.617649475766511,0.317,0.197,3.19908588784012e-29,"Peds_Ctrl","KLF6"
"ANGPTL2",9.54203697347856e-34,1.12598214320129,0.1,0.035,3.245628456159e-29,"Peds_Ctrl","ANGPTL2"
"TRNT1",1.03351261197767e-33,0.901437164003223,0.187,0.095,3.51538979838084e-29,"Peds_Ctrl","TRNT1"
"TRMT1",1.04474580791541e-33,1.9977471341317,0.07,0.019,3.55359839104347e-29,"Peds_Ctrl","TRMT1"
"FBXO9",1.05645098172111e-33,0.684732848558678,0.277,0.164,3.59341236922618e-29,"Peds_Ctrl","FBXO9"
"EDF1",1.10381474176249e-33,1.20563874138099,0.154,0.073,3.75451546263094e-29,"Peds_Ctrl","EDF1"
"NAT9",1.15793104562265e-33,1.54410538388364,0.107,0.041,3.93858665858087e-29,"Peds_Ctrl","NAT9"
"DDAH2",1.17091957258019e-33,1.50887596190653,0.101,0.037,3.98276583417424e-29,"Peds_Ctrl","DDAH2"
"PNPT1",1.19352512750418e-33,0.587303146562002,0.21,0.11,4.05965636869271e-29,"Peds_Ctrl","PNPT1"
"SFXN2",1.22528448675754e-33,1.17217906008196,0.096,0.034,4.1676826532571e-29,"Peds_Ctrl","SFXN2"
"TMSB10",1.3545887963746e-33,0.686345329660579,0.215,0.114,4.60749833198858e-29,"Peds_Ctrl","TMSB10"
"COX5B",1.43215692422463e-33,1.06497836349738,0.22,0.126,4.87133856205765e-29,"Peds_Ctrl","COX5B"
"NDUFA3",1.45230211596393e-33,1.84289964947786,0.092,0.032,4.93986041723972e-29,"Peds_Ctrl","NDUFA3"
"SLC25A27",1.49922515476156e-33,0.773990768938015,0.284,0.172,5.09946444140597e-29,"Peds_Ctrl","SLC25A27"
"TIMM17A",1.75430359077197e-33,1.12907589752279,0.125,0.052,5.96708823365178e-29,"Peds_Ctrl","TIMM17A"
"MAP3K14",1.76559221366073e-33,0.61424925826678,0.187,0.093,6.00548535554559e-29,"Peds_Ctrl","MAP3K14"
"NDUFS8",1.98604990092018e-33,1.38967783827295,0.112,0.045,6.75535013298991e-29,"Peds_Ctrl","NDUFS8"
"CLPX",2.00935059594886e-33,0.568944680267938,0.228,0.123,6.83460511706046e-29,"Peds_Ctrl","CLPX"
"HSPB7",2.07244139627818e-33,1.32797949458204,0.163,0.082,7.0492021653006e-29,"Peds_Ctrl","HSPB7"
"CEP70",2.08689429366058e-33,0.72324536018007,0.218,0.118,7.09836225045709e-29,"Peds_Ctrl","CEP70"
"RPS16",2.33892158363273e-33,0.643663753570768,0.221,0.118,7.95560787456837e-29,"Peds_Ctrl","RPS16"
"DNER",2.44033750543825e-33,1.622060432346,0.088,0.029,8.30056399099767e-29,"Peds_Ctrl","DNER"
"SAMD8",2.45454183029248e-33,0.582388411200841,0.294,0.176,8.34887858155685e-29,"Peds_Ctrl","SAMD8"
"RGMA",2.48240155879672e-33,0.510760918724575,0.284,0.167,8.44364066209116e-29,"Peds_Ctrl","RGMA"
"ZNF589",2.54546011589827e-33,0.940557139405045,0.143,0.064,8.65812803821636e-29,"Peds_Ctrl","ZNF589"
"ZNF277",2.72305840186298e-33,0.669376680735471,0.211,0.111,9.26221084809673e-29,"Peds_Ctrl","ZNF277"
"TMOD2",2.82214455751777e-33,0.995299804835027,0.152,0.071,9.59924249794093e-29,"Peds_Ctrl","TMOD2"
"NARS",2.93982793845114e-33,1.07164296031093,0.126,0.053,9.99953074984769e-29,"Peds_Ctrl","NARS"
"DNMT1",3.07332052314144e-33,0.674947735325727,0.21,0.111,1.04535924274133e-28,"Peds_Ctrl","DNMT1"
"TLR4",3.37246065455312e-33,1.24241797201756,0.107,0.041,1.1471087670397e-28,"Peds_Ctrl","TLR4"
"ZNF800",3.39484498939491e-33,0.699866982965199,0.268,0.157,1.15472257469278e-28,"Peds_Ctrl","ZNF800"
"GPR89A",3.49623911670061e-33,1.14606654601615,0.131,0.056,1.18921077315455e-28,"Peds_Ctrl","GPR89A"
"RABAC1",3.91446394865585e-33,0.970052445845511,0.128,0.054,1.3314657674958e-28,"Peds_Ctrl","RABAC1"
"ANO3",4.0831135572314e-33,1.3062311142578,0.142,0.065,1.38883024535669e-28,"Peds_Ctrl","ANO3"
"N4BP2",4.08350499796511e-33,0.58118822199281,0.239,0.133,1.38896339000785e-28,"Peds_Ctrl","N4BP2"
"GABARAP",4.27790449645804e-33,1.27063213164977,0.131,0.057,1.45508643542524e-28,"Peds_Ctrl","GABARAP"
"FASTKD2",4.51349543507958e-33,0.89026778807343,0.192,0.1,1.53522033728797e-28,"Peds_Ctrl","FASTKD2"
"ANKRD33B",4.74968719437035e-33,1.56309249752196,0.065,0.016,1.61555860229313e-28,"Peds_Ctrl","ANKRD33B"
"RGS22",5.715260064999e-33,0.998677851599567,0.16,0.077,1.94398855850876e-28,"Peds_Ctrl","RGS22"
