"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RHBDD2",8.66241935454518e-92,2.13427706755908,0.168,0.031,2.946435319255e-87,"Endo","RHBDD2"
"SDHA",8.90457099723633e-92,1.355148934933,0.313,0.096,3.02880077899996e-87,"Endo","SDHA"
"OXR11",1.34360617923185e-91,1.19418665189295,0.559,0.256,4.57014205803923e-87,"Endo","OXR1"
"WHRN",2.97782211202201e-91,4.61327204138449,0.054,0.001,1.01287641318316e-86,"Endo","WHRN"
"AC084816.1",6.87809458250075e-91,3.6100922697929,0.078,0.005,2.33951509129181e-86,"Endo","AC084816.1"
"SLC6A16",1.58206584656073e-90,1.72766394421928,0.185,0.038,5.38123877049165e-86,"Endo","SLC6A16"
"DYNC1I1",1.83577587759471e-90,1.73000458729449,0.222,0.053,6.24420807005064e-86,"Endo","DYNC1I1"
"IL1RL1",2.60156662414387e-90,2.77759162711491,0.117,0.015,8.84896871536298e-86,"Endo","IL1RL1"
"TBX20",5.44293026893132e-90,2.79775200250898,0.121,0.016,1.8513583016743e-85,"Endo","TBX20"
"FLRT21",7.92586668398459e-90,0.938911838958751,0.296,0.086,2.69590429389052e-85,"Endo","FLRT2"
"SIPA1L1",8.49646813520982e-90,1.37898228197973,0.548,0.258,2.88998867151027e-85,"Endo","SIPA1L1"
"ANKRD50",1.21163507719506e-89,1.38570739091833,0.286,0.084,4.12125555157127e-85,"Endo","ANKRD50"
"PAPPA",2.34649158269969e-89,3.66916519480166,0.081,0.006,7.98135646939473e-85,"Endo","PAPPA"
"MEGF6",2.67500572978837e-89,2.32866844633269,0.122,0.016,9.09876448930216e-85,"Endo","MEGF6"
"ADAMTS3",2.77512650855406e-89,2.72298712104166,0.114,0.014,9.4393153061958e-85,"Endo","ADAMTS3"
"RTN4RL1",3.63060998195923e-89,2.62560281202674,0.106,0.012,1.23491567926361e-84,"Endo","RTN4RL1"
"CPEB3",6.47927080876316e-89,0.97415773685328,0.503,0.211,2.2038591728927e-84,"Endo","CPEB3"
"AL513166.1",7.80884997647323e-89,3.47670111986292,0.079,0.006,2.65610223099761e-84,"Endo","AL513166.1"
"DAAM2",1.0539003037882e-88,2.44732137087723,0.092,0.008,3.58473649330518e-84,"Endo","DAAM2"
"C1S",1.86387173859342e-88,1.46032470859178,0.219,0.052,6.33977333165164e-84,"Endo","C1S"
"GAB2",2.33158271133266e-88,1.00872734009675,0.449,0.175,7.9306454343269e-84,"Endo","GAB2"
"COL18A1",9.4179928214959e-88,1.05001974163418,0.481,0.198,3.20343607830361e-83,"Endo","COL18A1"
"SPAG16",1.28819613195863e-87,1.71395506774478,0.239,0.063,4.3816703232441e-83,"Endo","SPAG16"
"CPEB4",1.51594554220498e-87,1.33481842069373,0.449,0.186,5.15633716725601e-83,"Endo","CPEB4"
"CLK1",1.53331827813778e-87,0.954357186494621,0.45,0.174,5.21542879125783e-83,"Endo","CLK1"
"COL4A3",1.56543103387498e-87,1.83839425459051,0.214,0.052,5.32465711862234e-83,"Endo","COL4A3"
"EGFLAM",1.59343178166116e-87,2.82277736179286,0.08,0.006,5.41989886214227e-83,"Endo","EGFLAM"
"ERRFI1",1.75527237473683e-87,1.80165817275125,0.177,0.036,5.97038345542985e-83,"Endo","ERRFI1"
"SPOP",3.66527728812574e-87,0.971828749725571,0.477,0.191,1.24670741678309e-82,"Endo","SPOP"
"RILPL2",5.8866458100681e-87,1.59066147981851,0.21,0.049,2.00228370583656e-82,"Endo","RILPL2"
"UNC5C",6.46703740433774e-87,2.59389688704658,0.114,0.015,2.19969810271144e-82,"Endo","UNC5C"
"AC010343.3",1.95189326502223e-86,3.95544180110505,0.065,0.003,6.63916975164661e-82,"Endo","AC010343.3"
"ISYNA1",2.28999210389441e-86,2.71679856352632,0.123,0.018,7.78917914218645e-82,"Endo","ISYNA1"
"GABRB1",4.47423980313032e-86,3.86913913275074,0.07,0.004,1.52186792663675e-81,"Endo","GABRB1"
"GMPR",4.63677744431496e-86,2.39974904063277,0.117,0.016,1.57715347990929e-81,"Endo","GMPR"
"OGT1",6.1132582702488e-86,0.931575044670722,0.517,0.224,2.07936366804243e-81,"Endo","OGT"
"EMCN",9.27142578008085e-86,0.975358415922563,0.865,0.632,3.1535827648367e-81,"Endo","EMCN"
"WDR91",2.02203070999227e-85,1.9497575453295,0.155,0.028,6.87773525696772e-81,"Endo","WDR91"
"AASS1",3.34420223778813e-85,1.12944857338773,0.431,0.168,1.13749694916125e-80,"Endo","AASS"
"TRPM31",3.58997291537437e-85,1.7122379523582,0.25,0.069,1.22109338743544e-80,"Endo","TRPM3"
"AC087477.21",3.975707127844e-85,2.25097288111444,0.131,0.02,1.35229702246486e-80,"Endo","AC087477.2"
"SEC31A",3.08069789555156e-84,0.870913567325579,0.594,0.278,1.04786858219291e-79,"Endo","SEC31A"
"ABCC3",3.72281217829528e-84,4.15678349472021,0.056,0.002,1.26627733432536e-79,"Endo","ABCC3"
"CYP1B11",4.01321935246076e-84,1.24216797101163,0.228,0.058,1.365056430546e-79,"Endo","CYP1B1"
"SF1",5.03267137483753e-84,0.888001501418717,0.659,0.338,1.71181284143724e-79,"Endo","SF1"
"PGR",9.01687906870823e-84,2.29148255753762,0.12,0.017,3.06700124643042e-79,"Endo","PGR"
"CLK4",1.35095742857314e-83,1.18255213287292,0.31,0.099,4.59514659754868e-79,"Endo","CLK4"
"PLTP",1.37554238228007e-83,2.07538473821919,0.108,0.013,4.67876985908742e-79,"Endo","PLTP"
"MB21D2",1.03245787072644e-82,1.74776422528296,0.194,0.045,3.51180220148891e-78,"Endo","MB21D2"
"LINC00894",1.08497831237403e-82,1.63408000548276,0.305,0.1,3.69044523170904e-78,"Endo","LINC00894"
"CDH131",1.49523429173176e-82,0.929865713880262,0.766,0.466,5.08588991989642e-78,"Endo","CDH13"
"ITGB41",2.26603108263222e-82,1.74096083902868,0.175,0.037,7.70767812446525e-78,"Endo","ITGB4"
"RAB11FIP3",6.03379915542994e-82,1.1125636249299,0.428,0.17,2.05233644472794e-77,"Endo","RAB11FIP3"
"NEDD4L",1.00888234573388e-81,1.3236487119677,0.323,0.111,3.43161241077921e-77,"Endo","NEDD4L"
"ITPRID21",1.30685073925015e-81,1.13194920900698,0.36,0.128,4.44512210448547e-77,"Endo","ITPRID2"
"GTF2IRD2B",1.36888299958463e-81,1.53811151947289,0.199,0.047,4.65611863478715e-77,"Endo","GTF2IRD2B"
"SDK1",1.92288285010091e-81,2.09984569082282,0.138,0.024,6.54049372633322e-77,"Endo","SDK1"
"ICE2",1.95367497887564e-81,1.09016235595117,0.342,0.118,6.6452300731476e-77,"Endo","ICE2"
"DCUN1D4",2.70406416262188e-81,1.16995047117856,0.351,0.125,9.19760384274205e-77,"Endo","DCUN1D4"
"C1R",3.04253703792128e-81,2.02019571012691,0.124,0.019,1.03488854807854e-76,"Endo","C1R"
"COL4A41",4.49463192585097e-81,1.45098052264522,0.291,0.093,1.52880410325895e-76,"Endo","COL4A4"
"ERCC6",5.45670189328181e-81,1.5191275282863,0.212,0.053,1.85604258198087e-76,"Endo","ERCC6"
"SMAD61",6.63733156589445e-81,0.732772628776148,0.568,0.259,2.25762195882334e-76,"Endo","SMAD6"
"KIFC31",6.69066526954912e-81,1.16168232428881,0.3,0.096,2.27576288478444e-76,"Endo","KIFC3"
"NHSL11",8.9711941288252e-81,0.894499148633558,0.38,0.139,3.0514619709786e-76,"Endo","NHSL1"
"MRC21",1.11382823351573e-80,1.82539690892445,0.129,0.021,3.78857535348039e-76,"Endo","MRC2"
"LAMA4",1.93032315946472e-80,0.935320705927554,0.458,0.188,6.5658011946033e-76,"Endo","LAMA4"
"ALOX5",2.12610120036888e-80,3.11934007695237,0.081,0.007,7.2317206229347e-76,"Endo","ALOX5"
"RGL2",2.90006969851509e-80,1.303805192092,0.254,0.073,9.86429707252923e-76,"Endo","RGL2"
"FBXO42",3.6072663603238e-80,0.963228641361724,0.444,0.18,1.22697557980054e-75,"Endo","FBXO42"
"KLHL31",3.8434121279791e-80,1.1358604888986,0.342,0.119,1.30729820121081e-75,"Endo","KLHL3"
"ATP1B1",4.4796888300445e-80,1.77152548041547,0.159,0.032,1.52372135865134e-75,"Endo","ATP1B1"
"CRACR2A",1.54349544991784e-79,2.7707189470205,0.101,0.012,5.25004542335055e-75,"Endo","CRACR2A"
"SYTL4",1.58045642292444e-79,1.38107510773053,0.219,0.056,5.37576447693518e-75,"Endo","SYTL4"
"MTRNR2L12",4.44321377966137e-79,3.32089198016751,0.106,0.014,1.51131473501402e-74,"Endo","MTRNR2L12"
"LINC00598",4.4455737649878e-79,1.96435048950469,0.134,0.023,1.51211746042295e-74,"Endo","LINC00598"
"AL355612.1",5.03568462444087e-79,1.4814382097904,0.112,0.016,1.71283776815732e-74,"Endo","AL355612.1"
"CTSC",8.04917530726332e-79,2.46655904389709,0.103,0.013,2.73784648901254e-74,"Endo","CTSC"
"SPSB3",2.1619972124822e-78,1.36968259369395,0.273,0.085,7.35381731853697e-74,"Endo","SPSB3"
"ELL2",2.67782654051282e-78,1.27699290375787,0.405,0.162,9.10835919490032e-74,"Endo","ELL2"
"AC105052.4",3.46940673194218e-78,1.56201854869168,0.227,0.062,1.18008400580281e-73,"Endo","AC105052.4"
"FIGN",5.41004924235807e-78,2.41094037191758,0.106,0.014,1.84017414929567e-73,"Endo","FIGN"
"ARHGAP8",6.69075148385522e-78,2.63213384690336,0.08,0.007,2.27579220971851e-73,"Endo","ARHGAP8"
"HNRNPA2B1",6.78106523523784e-78,0.740315902044955,0.822,0.504,2.3065115291138e-73,"Endo","HNRNPA2B1"
"TNFRSF1A1",7.89726924231845e-78,1.11918341112505,0.331,0.116,2.6861771600822e-73,"Endo","TNFRSF1A"
"MAN1A11",7.94633447398354e-78,0.805303211535658,0.488,0.211,2.70286620798076e-73,"Endo","MAN1A1"
"TIA11",1.00412988375337e-77,1.12961215563535,0.314,0.106,3.41544738659873e-73,"Endo","TIA1"
"AL161734.2",1.42427130255072e-77,3.33090117233207,0.063,0.004,4.84451640849601e-73,"Endo","AL161734.2"
"RHOBTB3",1.72586916126033e-77,1.72716576462016,0.179,0.041,5.87037136511089e-73,"Endo","RHOBTB3"
"MPZL21",2.08636560394119e-77,1.81043810256971,0.141,0.026,7.09656396524557e-73,"Endo","MPZL2"
"ARHGAP44",6.35747896955926e-77,2.09630272915637,0.108,0.015,2.16243289670589e-72,"Endo","ARHGAP44"
"MYL3",7.38497620177665e-77,0.756526595090064,0.479,0.207,2.51192580527231e-72,"Endo","MYL3"
"AL450384.2",7.73569752234251e-77,2.06818496487621,0.133,0.023,2.63122015524958e-72,"Endo","AL450384.2"
"SVIL1",2.21694341859319e-76,0.973813821288975,0.45,0.188,7.54071134400288e-72,"Endo","SVIL"
"TAGLN1",2.79144739762095e-76,1.305991133223,0.178,0.04,9.4948291782679e-72,"Endo","TAGLN"
"PDGFRA",3.48728681351272e-76,2.56820208764277,0.107,0.015,1.18616573674822e-71,"Endo","PDGFRA"
"HIVEP21",6.70745455589581e-76,1.07279490972953,0.629,0.338,2.2814735926424e-71,"Endo","HIVEP2"
"CPXM21",1.11241533660598e-75,1.27089375459454,0.196,0.048,3.7837695259316e-71,"Endo","CPXM2"
"FP671120.4",1.1257920663626e-75,1.70914179025794,0.133,0.023,3.82926913452575e-71,"Endo","FP671120.4"
"ABCA51",1.4138960727144e-75,1.15835882682267,0.279,0.089,4.80922610173077e-71,"Endo","ABCA5"
"FLI11",1.71566855428273e-75,0.737599068194395,0.826,0.519,5.83567502053729e-71,"Endo","FLI1"
"AK5",2.00098637465478e-75,4.52640799492458,0.056,0.003,6.80615505475078e-71,"Endo","AK5"
"SUGCT",2.03431625084304e-75,2.11312992261929,0.11,0.016,6.91952329561752e-71,"Endo","SUGCT"
"LINC01089",2.52262767463448e-75,1.66693138571814,0.218,0.06,8.58046577250173e-71,"Endo","LINC01089"
"DCN",3.84816649919673e-75,2.10415577954868,0.284,0.096,1.30891535303677e-70,"Endo","DCN"
"SEMA6D",4.43021549129604e-75,1.63638672716926,0.182,0.043,1.50689349720943e-70,"Endo","SEMA6D"
"KCNH7",5.62643645157662e-75,4.36575457723228,0.05,0.002,1.91377609463927e-70,"Endo","KCNH7"
"PDE7B1",7.67333131354867e-75,0.75251296307592,0.766,0.437,2.61000691299044e-70,"Endo","PDE7B"
"CNTN4",1.07029872818464e-74,3.2010456380543,0.093,0.011,3.64051409404722e-70,"Endo","CNTN4"
"AC027031.2",1.39949245306612e-74,3.41645907777821,0.068,0.005,4.76023362985911e-70,"Endo","AC027031.2"
"ZMYND8",2.61084584432399e-74,0.960024904007141,0.492,0.222,8.88053105488363e-70,"Endo","ZMYND8"
"KLF15",3.5182706442183e-74,3.03793795561412,0.069,0.005,1.19670457692441e-69,"Endo","KLF15"
"PRDX6",3.62180308456373e-74,1.17642662648327,0.309,0.107,1.23192010118351e-69,"Endo","PRDX6"
"TSPAN5",4.37900731538587e-74,0.57372456056746,0.271,0.083,1.48947554825535e-69,"Endo","TSPAN5"
"SNED11",4.84887357519632e-74,0.814113241816698,0.564,0.273,1.64929585786728e-69,"Endo","SNED1"
"MSC-AS1",7.9042490532356e-74,2.86616064736431,0.092,0.011,2.68855127296756e-69,"Endo","MSC-AS1"
"NBPF14",8.41614703507491e-74,3.42350121199041,0.06,0.004,2.86266825251038e-69,"Endo","NBPF14"
"FAM13A1",1.23975378598246e-73,1.06687764872122,0.323,0.114,4.21689852764075e-69,"Endo","FAM13A"
"PLEKHA6",1.28836086458531e-73,2.09031845156108,0.119,0.019,4.38223064480048e-69,"Endo","PLEKHA6"
"DUBR",1.9280536373849e-73,2.0090695009367,0.101,0.014,6.55808164220098e-69,"Endo","DUBR"
"TTLL7",4.61989998070338e-73,2.87047937651081,0.082,0.009,1.57141277943645e-68,"Endo","TTLL7"
"AC083864.5",4.84045640681491e-73,3.62614745797765,0.057,0.003,1.64643284221403e-68,"Endo","AC083864.5"
"ZC3H12B",6.9883929521833e-73,3.58216904710766,0.063,0.004,2.37703197875563e-68,"Endo","ZC3H12B"
"PRICKLE11",8.88925343449132e-73,1.43580664088638,0.213,0.058,3.02359066320788e-68,"Endo","PRICKLE1"
"SMAD31",1.47079561404042e-72,1.03612848228412,0.483,0.221,5.00276420159708e-68,"Endo","SMAD3"
"EZR",1.58101110983368e-72,1.31711378739157,0.197,0.05,5.37765118898829e-68,"Endo","EZR"
"ABHD2",1.93642217297262e-72,1.22192290038072,0.344,0.129,6.58654637914906e-68,"Endo","ABHD2"
"PANTR1",2.1157911094115e-72,4.07293872608352,0.055,0.003,7.19665187955227e-68,"Endo","PANTR1"
"RFX21",3.58224038848057e-72,1.43828942131717,0.333,0.125,1.21846324573778e-67,"Endo","RFX2"
"GUCY1A11",4.04521317451967e-72,1.50211750004026,0.19,0.048,1.37593880918112e-67,"Endo","GUCY1A1"
"WASF3",5.08157603232602e-72,1.52473985910169,0.2,0.053,1.72844727163537e-67,"Endo","WASF3"
"FNBP1",5.9362057750099e-72,0.841065019884467,0.465,0.202,2.01914103231187e-67,"Endo","FNBP1"
"THEM4",8.6880079096363e-72,1.64277603826075,0.139,0.027,2.95513901038369e-67,"Endo","THEM4"
"CAPN7",8.88169889434207e-72,0.794511946257288,0.464,0.197,3.02102106192151e-67,"Endo","CAPN7"
"ZFPM21",9.5932063944471e-72,0.418584833508185,0.425,0.171,3.26303322300724e-67,"Endo","ZFPM2"
"CRIM11",1.03163516005318e-71,1.10685984455229,0.718,0.426,3.50900383340489e-67,"Endo","CRIM1"
"COL5A2",1.57049287958775e-71,1.70493303018713,0.16,0.035,5.34187448062977e-67,"Endo","COL5A2"
"LMNA1",1.86003299888149e-71,1.06130274372657,0.399,0.163,6.32671624239551e-67,"Endo","LMNA"
"PHOSPHO2",2.1779735606274e-71,3.54576271396826,0.057,0.003,7.40815926911802e-67,"Endo","PHOSPHO2"
"CFAP69",2.60789967555782e-71,2.04663813559031,0.108,0.016,8.87050995644235e-67,"Endo","CFAP69"
"NFE2L21",2.82805075952206e-71,0.74155791668066,0.609,0.305,9.61933185343834e-67,"Endo","NFE2L2"
"TGFBR21",3.32076883788107e-71,0.795662259576684,0.651,0.352,1.12952631251687e-66,"Endo","TGFBR2"
"PLA1A1",3.49613744519744e-71,1.73417796006192,0.136,0.026,1.18917619060946e-66,"Endo","PLA1A"
"FBXO34",5.43477981999005e-71,1.05192496589775,0.519,0.247,1.84858600797142e-66,"Endo","FBXO34"
"ZMAT1",7.22203877645534e-71,1.14390214663895,0.281,0.093,2.45650426942352e-66,"Endo","ZMAT1"
"CYSLTR2",1.00470527260989e-70,3.7783172240108,0.056,0.003,3.41740451425528e-66,"Endo","CYSLTR2"
"G6PD",1.09032369437555e-70,3.62361294014656,0.061,0.004,3.70862701404901e-66,"Endo","G6PD"
"VPS13A1",1.42414228748263e-70,0.768299880445759,0.541,0.252,4.84407757664341e-66,"Endo","VPS13A"
"TMEM268",2.27285432324372e-70,2.82095570279284,0.077,0.008,7.73088669508118e-66,"Endo","TMEM268"
"AOX1",3.38947363966167e-70,3.39431365598188,0.059,0.004,1.15289556379452e-65,"Endo","AOX1"
"FAM117A",8.50803409057912e-70,1.99234943244745,0.123,0.022,2.89392271556958e-65,"Endo","FAM117A"
"SDCBP1",9.90061260520857e-70,0.904890311807223,0.444,0.194,3.36759437153564e-65,"Endo","SDCBP"
"AC064875.1",1.06602412066961e-69,2.47154200206556,0.082,0.009,3.62597444404561e-65,"Endo","AC064875.1"
"MTMR2",1.18399858688275e-69,1.07401428030391,0.376,0.15,4.027252793423e-65,"Endo","MTMR2"
"CREBZF",1.47134960804548e-69,0.916943643719749,0.386,0.155,5.00464855680588e-65,"Endo","CREBZF"
"GXYLT2",2.36469862372076e-69,2.78878021198795,0.07,0.006,8.04328589872379e-65,"Endo","GXYLT2"
"QTRT1",2.4915126448957e-69,2.12183569091484,0.116,0.02,8.47463111034823e-65,"Endo","QTRT1"
"C8orf88",2.99089181164405e-69,2.37148105033241,0.08,0.009,1.01732194081261e-64,"Endo","C8orf88"
"HSD17B121",3.40575614609783e-69,1.18351535879771,0.337,0.128,1.15843389553372e-64,"Endo","HSD17B12"
"LUC7L2",4.65145711574112e-69,0.727952087148598,0.72,0.411,1.58214662334818e-64,"Endo","LUC7L2"
"SLC39A141",5.15259724867948e-69,1.16223555121238,0.238,0.072,1.75260442816584e-64,"Endo","SLC39A14"
"CHD2",7.93441156257311e-69,0.706932038179277,0.679,0.37,2.69881074889362e-64,"Endo","CHD2"
"DYNC2H11",8.36162589356803e-69,0.946597788142058,0.313,0.112,2.84412343143823e-64,"Endo","DYNC2H1"
"LAMC1",8.53130434398535e-69,0.936557585663578,0.462,0.21,2.90183785956318e-64,"Endo","LAMC1"
"ORMDL1",9.76281952558203e-69,0.950544375004927,0.442,0.195,3.32072543343147e-64,"Endo","ORMDL1"
"STAM",1.14177137430463e-68,1.27604587232026,0.231,0.069,3.88362115255978e-64,"Endo","STAM"
"ACSS3",1.24305024073681e-68,2.27763757893271,0.088,0.011,4.22811108884217e-64,"Endo","ACSS3"
"PARVA1",1.34185413119137e-68,0.800886054257917,0.392,0.158,4.56418264183433e-64,"Endo","PARVA"
"TRPS1",1.5942175049254e-68,1.30207138606119,0.196,0.052,5.42257142125326e-64,"Endo","TRPS1"
"AL359232.1",1.79813686233882e-68,1.18055405728966,0.231,0.069,6.11618272355925e-64,"Endo","AL359232.1"
"TMEM98",1.88843080442125e-68,3.38879003408594,0.054,0.003,6.42330853815845e-64,"Endo","TMEM98"
"HMGN31",2.50951494199188e-68,0.82671861231124,0.502,0.234,8.53586412369118e-64,"Endo","HMGN3"
"NQO2",2.90725949066761e-68,1.44918112367865,0.173,0.042,9.8887524315568e-64,"Endo","NQO2"
"NME3",3.21806936338538e-68,0.997838833916213,0.304,0.107,1.0945941132619e-63,"Endo","NME3"
"OXCT11",4.32135512744594e-68,1.17609025014411,0.29,0.101,1.46986573304946e-63,"Endo","OXCT1"
"TRIB21",5.21408896567498e-68,1.16822084660916,0.189,0.049,1.77352022078469e-63,"Endo","TRIB2"
"TJP21",5.82327448703429e-68,0.884266288147192,0.541,0.266,1.98072858401984e-63,"Endo","TJP2"
"LINC012781",7.15601028797299e-68,0.739935721895813,0.485,0.216,2.43404533935113e-63,"Endo","LINC01278"
"DLG21",7.53408338656749e-68,0.626920132149516,0.694,0.378,2.56264312310707e-63,"Endo","DLG2"
"UST",7.99967134765093e-68,1.97738163967121,0.085,0.01,2.72100821218999e-63,"Endo","UST"
"SMARCA1",8.18977148749284e-68,1.6130311324829,0.199,0.055,2.78566887375582e-63,"Endo","SMARCA1"
"NTN41",8.48591097921158e-68,1.36896049471959,0.191,0.05,2.88639776046903e-63,"Endo","NTN4"
"TEAD1",1.11374806208584e-67,0.760260938500137,0.69,0.389,3.78830265837879e-63,"Endo","TEAD1"
"NFKBIZ1",1.70452095885635e-67,1.36283368064523,0.237,0.074,5.79775758945398e-63,"Endo","NFKBIZ"
"FARP2",1.95182917091135e-67,1.09741803296361,0.348,0.136,6.63895174193787e-63,"Endo","FARP2"
"RRN3",2.78762213929648e-67,1.36933059079151,0.209,0.059,9.48181794460306e-63,"Endo","RRN3"
"EXPH5",2.80250253606167e-67,3.28743876750177,0.06,0.004,9.53243212616016e-63,"Endo","EXPH5"
"CHST15",3.76445712704758e-67,1.02917406888598,0.299,0.107,1.28044244719396e-62,"Endo","CHST15"
"CALHM2",4.9616326870428e-67,2.28074287750359,0.092,0.012,1.68764974217074e-62,"Endo","CALHM2"
"WBP1L1",5.38618022139283e-67,0.945538180088904,0.356,0.138,1.83205534050456e-62,"Endo","WBP1L"
"CKM",5.80519895960308e-67,0.776399474472499,0.344,0.13,1.97458037411939e-62,"Endo","CKM"
"EXT1",7.06250033140411e-67,1.08255915298284,0.774,0.527,2.40223886272379e-62,"Endo","EXT1"
"SLC25A29",8.5767000362145e-67,0.911447162930594,0.393,0.163,2.917278750318e-62,"Endo","SLC25A29"
"EVC",1.3643249471898e-66,2.86132817903503,0.065,0.005,4.64061487537138e-62,"Endo","EVC"
"NFIC1",1.49043462002191e-66,0.948564170396984,0.381,0.155,5.06956431654253e-62,"Endo","NFIC"
"THUMPD1",1.59145843356265e-66,1.29958374779041,0.22,0.065,5.41318671592001e-62,"Endo","THUMPD1"
"SPATA20",1.64947294271529e-66,2.10381002004759,0.096,0.014,5.6105172673518e-62,"Endo","SPATA20"
"NSG1",1.76256541714236e-66,2.80440277515527,0.059,0.004,5.99519000986802e-62,"Endo","NSG1"
"ZNF680",1.81830474841565e-66,0.952676768512306,0.336,0.127,6.18478177126101e-62,"Endo","ZNF680"
"LPAR1",2.0460536935649e-66,2.72608085229486,0.086,0.011,6.95944703329164e-62,"Endo","LPAR1"
"GTF2H2",2.49837539040601e-66,1.55772399546775,0.147,0.032,8.49797405292699e-62,"Endo","GTF2H2"
"SRSF101",2.88642868381583e-66,0.775676456570413,0.556,0.274,9.81789852513115e-62,"Endo","SRSF10"
"GLUD11",3.75470529462022e-66,1.2443131060134,0.331,0.128,1.27712545891212e-61,"Endo","GLUD1"
"BMERB11",4.19829301046041e-66,1.21333007721457,0.237,0.074,1.428007384578e-61,"Endo","BMERB1"
"CPPED1",4.60959683189571e-66,1.45014077971962,0.234,0.073,1.56790826640101e-61,"Endo","CPPED1"
"FAM189A21",4.89726504808285e-66,1.23948896191125,0.158,0.037,1.6657557334549e-61,"Endo","FAM189A2"
"EIF4A21",8.11482721171977e-66,0.962671656397484,0.386,0.161,2.76017732779436e-61,"Endo","EIF4A2"
"COL6A3",9.37154603589103e-66,2.17939423272167,0.145,0.032,3.18763766864798e-61,"Endo","COL6A3"
"SRSF71",1.02063379974183e-65,0.843894072823945,0.481,0.225,3.47158380644186e-61,"Endo","SRSF7"
"CDH19",1.37609254949758e-65,2.98172363699267,0.163,0.041,4.68064119786108e-61,"Endo","CDH19"
"SFPQ",2.5099749390519e-65,0.705106056984629,0.636,0.331,8.53742875769113e-61,"Endo","SFPQ"
"NECTIN3",2.57850553781244e-65,1.08007651995436,0.205,0.058,8.77052873631523e-61,"Endo","NECTIN3"
"IKZF2",2.92460571959068e-65,2.11182505852952,0.095,0.014,9.94775389461573e-61,"Endo","IKZF2"
"EFCAB6",3.03977190949863e-65,2.03003846339431,0.106,0.017,1.03394801729687e-60,"Endo","EFCAB6"
"RADIL",3.18658363293121e-65,1.46344601941074,0.16,0.038,1.08388455690522e-60,"Endo","RADIL"
"ZNF5891",6.75842311673343e-65,1.69230395950824,0.165,0.04,2.29881003892571e-60,"Endo","ZNF589"
"MTUS1",9.41779589366175e-65,0.661649126661826,0.892,0.637,3.20336909527011e-60,"Endo","MTUS1"
"NCAM2",9.53188350857879e-65,2.32659731352122,0.1,0.016,3.24217485660799e-60,"Endo","NCAM2"
"NIBAN1",1.28941890287621e-64,1.21533320968889,0.269,0.091,4.38582945624315e-60,"Endo","NIBAN1"
"RTL8C",1.76287956674313e-64,1.42878876902348,0.175,0.045,5.99625855832009e-60,"Endo","RTL8C"
"LINC00886",2.04935821115712e-64,1.69949015624004,0.133,0.027,6.97068701942982e-60,"Endo","LINC00886"
"ARID5A1",2.14151626171597e-64,1.07266982644439,0.247,0.08,7.28415341260072e-60,"Endo","ARID5A"
"NOP581",2.21746914466152e-64,1.08329339700464,0.288,0.103,7.5424995486517e-60,"Endo","NOP58"
"GAS5",3.11016084500177e-64,1.4658831810941,0.206,0.06,1.0578901098189e-59,"Endo","GAS5"
"PAMR1",4.46649408679209e-64,3.52799731474758,0.05,0.003,1.51923329868146e-59,"Endo","PAMR1"
"MORF4L2",4.99657975568597e-64,1.05655818861576,0.341,0.135,1.69953663809903e-59,"Endo","MORF4L2"
"RBM25",5.21918009945622e-64,0.667036558136049,0.608,0.31,1.77525191902904e-59,"Endo","RBM25"
"NR2F21",6.37781681936205e-64,0.978554230501668,0.258,0.085,2.16935061293781e-59,"Endo","NR2F2"
"SLFNL1-AS1",6.88002315590197e-64,1.67286837410073,0.155,0.036,2.3401710762485e-59,"Endo","SLFNL1-AS1"
"HM13",9.31694505207686e-64,1.05722081554615,0.275,0.096,3.16906569001342e-59,"Endo","HM13"
"SDR39U1",1.0282182502521e-63,1.36300701952771,0.169,0.042,3.49738155640751e-59,"Endo","SDR39U1"
"KREMEN1",1.58019230400417e-63,1.91900319330361,0.093,0.013,5.37486610283978e-59,"Endo","KREMEN1"
"GRINA",2.02350725156426e-63,1.62116521969907,0.133,0.027,6.88275756547068e-59,"Endo","GRINA"
"ANO1",3.00052372120658e-63,3.2428202053003,0.068,0.007,1.02059813853121e-58,"Endo","ANO1"
"UBXN2B",3.05205366024417e-63,2.49060861709763,0.075,0.008,1.03812553199545e-58,"Endo","UBXN2B"
"ACVR1B",4.32383783242982e-63,1.22740778642884,0.222,0.068,1.47071020032268e-58,"Endo","ACVR1B"
"REV3L1",5.35021172698618e-63,0.650695561857964,0.632,0.334,1.81982101681708e-58,"Endo","REV3L"
"PRKCA",7.16846493604942e-63,1.22210620173577,0.241,0.078,2.43828166334785e-58,"Endo","PRKCA"
"LINC00476",8.63423215141545e-63,1.3760751811917,0.195,0.055,2.93684772398245e-58,"Endo","LINC00476"
"AC005699.11",1.1133300792887e-62,1.35598938892101,0.187,0.052,3.78688093169258e-58,"Endo","AC005699.1"
"AC096711.2",1.14295424050123e-62,2.95904803221172,0.057,0.004,3.88764455364089e-58,"Endo","AC096711.2"
"SPARC1",3.29260317712437e-62,0.789332375810214,0.503,0.246,1.11994604466708e-57,"Endo","SPARC"
"BMP2K",4.83435462411852e-62,1.05106643517141,0.265,0.091,1.64435738184767e-57,"Endo","BMP2K"
